frame_id,status,exact_correct,syndrome_ok,postprocess_used,iterations,decoder_status,runtime_s,syndrome_symbols,syndrome_bits
0,exact_correct,True,True,False,2,success,0.578,5,50
1,exact_correct,True,True,True,6,converged_no_syndrome,1.579,5,50
2,exact_correct,True,True,False,2,success,0.562,5,50
3,exact_correct,True,True,False,3,success,0.86,5,50
