phase,method,frame_id,stratum,role,status,reason,raw_ser,iterations,notes
retrospective_audit,nbldpc_v13_r3_code_v1,498,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.08203125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,505,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.04296875,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,518,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0546875,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,521,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.08203125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,527,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,540,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.08203125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,552,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.08984375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,553,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0703125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,560,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.09765625,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,570,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,575,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.1015625,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,596,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,597,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.07421875,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,612,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0703125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,617,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,619,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,623,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0703125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,626,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.078125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,627,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.09765625,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,628,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,642,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.078125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,645,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,649,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,664,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,1,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,673,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.078125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,688,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.08203125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,692,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.078125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,697,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.08203125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,708,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.08203125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,712,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.1015625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,728,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.07421875,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,731,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.078125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,740,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,753,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0390625,1,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,765,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,766,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.09765625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,775,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0625,1,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,794,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0703125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,798,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,799,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,1,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,800,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,809,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.08984375,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,812,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.09375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,820,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.09765625,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,839,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,844,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,858,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0546875,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,859,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.07421875,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,862,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,874,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,879,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,883,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,892,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.04296875,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,897,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,899,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.078125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,906,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.08984375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,913,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,916,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,920,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0546875,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,934,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0703125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,940,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.05859375,1,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,954,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.1015625,4,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,970,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,971,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,972,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.078125,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1005,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.1015625,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1017,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.046875,1,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1051,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1055,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1064,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.046875,1,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1069,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0546875,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1074,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.09375,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1085,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.078125,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1096,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.046875,1,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1100,d1024_bw200,retrospective_audit,syndrome_consistent,exact_correct,0.0625,2,hook_equivalence=ok
