frame_id,status,exact_correct,syndrome_ok,postprocess_used,iterations,decoder_status,runtime_s,syndrome_symbols,syndrome_bits
0,exact_mismatch,False,True,True,5,converged_no_syndrome,1.422,5,50
1,exact_correct,True,True,False,3,success,0.875,5,50
2,exact_mismatch,False,True,True,15,converged_no_syndrome,4.234,5,50
3,exact_mismatch,False,True,True,6,converged_no_syndrome,1.766,5,50
