dataset_id,dimension,bin_width_ps,frame_cap,frames_used_actual,method,method_status,backend_status,parity_fraction,max_iter,osd_order,bp_method,mapping,llr_mode,bitplane_rate_mode,n_frames_attempted,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,accepted_frame_fraction,raw_ser,post_ir_ser,leak_EC_actual_bits,leak_EC_per_input_bit,runtime_s,notes,param_hash
real_typeii_20db_d1024_bw20_blk0,1024,20,16,16,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,20,0,minimum_sum,gray,bsc_estimated,per_bitplane_raw_ber,16,0,16,0,0.0,0.640625,0.640625,7261.0,0.70908203125,2.86895709997043,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/16; raw_ser=0.640625; post_ir_ser=0.640625,f3fc4f84a2e38702
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.33,20,0,minimum_sum,gray,bsc_estimated,uniform,4,0,4,0,0.0,0.125,0.125,480.0,0.46875,0.2632261000107974,backend=ldpc.BpOsdDecoder; parity_fraction=0.33; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,6ee25f532f671b25
real_typeii_20db_d1024_bw20_blk0,1024,20,16,16,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,20,0,minimum_sum,gray,empirical_bitplane,per_bitplane_raw_ber,16,0,16,0,0.0,0.640625,0.640625,7261.0,0.70908203125,2.867420099908486,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/16; raw_ser=0.640625; post_ir_ser=0.640625,fdb846bd989c0572
real_typeii_20db_d1024_bw20_blk0,1024,20,16,16,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,50,0,minimum_sum,gray,empirical_bitplane,per_bitplane_raw_ber,16,0,16,0,0.0,0.640625,0.640625,7261.0,0.70908203125,2.715875399997458,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/16; raw_ser=0.640625; post_ir_ser=0.640625,7596c4c8f272f441
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.33,20,0,minimum_sum,gray,empirical_bitplane,uniform,4,0,4,0,0.0,0.125,0.125,480.0,0.46875,0.20336739998310804,backend=ldpc.BpOsdDecoder; parity_fraction=0.33; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,a52c2fb7547104e8
real_typeii_20db_d1024_bw20_blk0,1024,20,16,16,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,50,0,minimum_sum,gray,empirical_bitplane,uniform,16,0,16,0,0.0,0.640625,0.640625,5632.0,0.55,2.853527700062841,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/16; raw_ser=0.640625; post_ir_ser=0.640625,0022503e2c0babb8
real_typeii_20db_d1024_bw20_blk0,1024,20,16,16,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,50,0,minimum_sum,gray,bsc_estimated,per_bitplane_raw_ber,16,0,16,0,0.0,0.640625,0.640625,7261.0,0.70908203125,2.9228386000031605,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/16; raw_ser=0.640625; post_ir_ser=0.640625,e3e1c010da1b47ce
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.33,20,0,minimum_sum,gray,empirical_bitplane,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.24823669996112585,backend=ldpc.BpOsdDecoder; parity_fraction=0.33; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,dc2c3185acd096f7
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.33,50,0,minimum_sum,gray,bsc_estimated,uniform,4,0,4,0,0.0,0.125,0.125,480.0,0.46875,0.233393199974671,backend=ldpc.BpOsdDecoder; parity_fraction=0.33; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,8f9721f3d410e962
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.33,50,0,minimum_sum,gray,bsc_estimated,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.24779210006818175,backend=ldpc.BpOsdDecoder; parity_fraction=0.33; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,706ba502e1b52039
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.33,50,0,minimum_sum,gray,empirical_bitplane,uniform,4,0,4,0,0.0,0.125,0.125,480.0,0.46875,0.2463733000913635,backend=ldpc.BpOsdDecoder; parity_fraction=0.33; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,89ec99504e8d0bda
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.33,50,0,minimum_sum,gray,empirical_bitplane,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.26976620010100305,backend=ldpc.BpOsdDecoder; parity_fraction=0.33; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,105c9b12ed93dfe8
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,ok,ldpc.BpOsdDecoder,0.5,20,0,minimum_sum,gray,bsc_estimated,uniform,4,1,3,0,0.25,0.125,0.1015625,640.0,0.625,0.24248190002981573,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed,bcf315a17a197dbd
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,20,0,minimum_sum,gray,bsc_estimated,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.2161751000676304,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,9fc5a75a57942d0d
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,20,0,minimum_sum,gray,empirical_bitplane,uniform,4,0,4,0,0.0,0.125,0.125,640.0,0.625,0.24122299998998642,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,038887d7ec2f7ecd
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,50,0,minimum_sum,gray,bsc_estimated,uniform,4,0,4,0,0.0,0.125,0.125,640.0,0.625,0.25741520000156015,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,1b68567774e87e2e
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,20,0,minimum_sum,gray,empirical_bitplane,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.30872749991249293,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,35c718f99cf335df
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,50,0,minimum_sum,gray,bsc_estimated,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.2601851000217721,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,40d724aaf2f5c16d
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,50,0,minimum_sum,gray,empirical_bitplane,uniform,4,0,4,0,0.0,0.125,0.125,640.0,0.625,0.282345800078474,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,3a262b0e8be8ccff
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,50,0,minimum_sum,gray,empirical_bitplane,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.27447549998760223,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,f1aa369f6fd78397
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.67,20,0,minimum_sum,gray,bsc_estimated,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.22635969996917993,backend=ldpc.BpOsdDecoder; parity_fraction=0.67; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,c2b1f659b8477e05
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,ok,ldpc.BpOsdDecoder,0.67,20,0,minimum_sum,gray,bsc_estimated,uniform,4,2,2,0,0.5,0.125,0.07421875,816.0,0.796875,0.26315490005072206,backend=ldpc.BpOsdDecoder; parity_fraction=0.67; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed,6c4a3aa3591d6a87
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,ok,ldpc.BpOsdDecoder,0.67,20,0,minimum_sum,gray,empirical_bitplane,uniform,4,2,2,0,0.5,0.125,0.07421875,816.0,0.796875,0.3015928999520838,backend=ldpc.BpOsdDecoder; parity_fraction=0.67; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed,89c3dfcd1eacb096
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.67,20,0,minimum_sum,gray,empirical_bitplane,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.28262830001767725,backend=ldpc.BpOsdDecoder; parity_fraction=0.67; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,137536088565a597
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.67,50,0,minimum_sum,gray,bsc_estimated,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.2511561999563128,backend=ldpc.BpOsdDecoder; parity_fraction=0.67; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,d6e88ad9e9ec382f
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.33,20,0,minimum_sum,gray,bsc_estimated,uniform,4,0,4,0,0.0,0.125,0.125,480.0,0.46875,0.2289700999390334,backend=ldpc.BpOsdDecoder; parity_fraction=0.33; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,475d47ecc9f56c8b
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.33,20,0,minimum_sum,gray,bsc_estimated,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.22662580001633614,backend=ldpc.BpOsdDecoder; parity_fraction=0.33; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,a5c3eb6aba718dc3
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,ok,ldpc.BpOsdDecoder,0.67,50,0,minimum_sum,gray,bsc_estimated,uniform,4,3,1,0,0.75,0.125,0.03125,816.0,0.796875,0.3332857000641525,backend=ldpc.BpOsdDecoder; parity_fraction=0.67; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed,f3f67ce02bdd88ce
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,ok,ldpc.BpOsdDecoder,0.67,50,0,minimum_sum,gray,empirical_bitplane,uniform,4,3,1,0,0.75,0.125,0.03125,816.0,0.796875,0.28481069998815656,backend=ldpc.BpOsdDecoder; parity_fraction=0.67; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed,57e4bb455ba28c17
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.33,20,0,minimum_sum,gray,empirical_bitplane,uniform,4,0,4,0,0.0,0.125,0.125,480.0,0.46875,0.2078251000493765,backend=ldpc.BpOsdDecoder; parity_fraction=0.33; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,36664bed739c8a88
real_typeii_20db_d16_bw150_blk0,16,150,4,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.67,50,0,minimum_sum,gray,empirical_bitplane,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.3375332000432536,backend=ldpc.BpOsdDecoder; parity_fraction=0.67; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,19ba18c0e76a4c6f
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.33,50,0,minimum_sum,gray,bsc_estimated,uniform,4,0,4,0,0.0,0.125,0.125,480.0,0.46875,0.2585060999263078,backend=ldpc.BpOsdDecoder; parity_fraction=0.33; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,d4454f27a9eb20a7
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.33,20,0,minimum_sum,gray,empirical_bitplane,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.27185899997130036,backend=ldpc.BpOsdDecoder; parity_fraction=0.33; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,0f733673f1309e79
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.33,50,0,minimum_sum,gray,empirical_bitplane,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.2162188000511378,backend=ldpc.BpOsdDecoder; parity_fraction=0.33; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,3044eda2cc480862
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.33,50,0,minimum_sum,gray,empirical_bitplane,uniform,4,0,4,0,0.0,0.125,0.125,480.0,0.46875,0.24092160002328455,backend=ldpc.BpOsdDecoder; parity_fraction=0.33; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,dc6cca4ba93ed7f6
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.33,50,0,minimum_sum,gray,bsc_estimated,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.2594402999384329,backend=ldpc.BpOsdDecoder; parity_fraction=0.33; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,4265d0facc4ce2fc
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,ok,ldpc.BpOsdDecoder,0.5,20,0,minimum_sum,gray,bsc_estimated,uniform,4,1,3,0,0.25,0.125,0.1015625,640.0,0.625,0.29485129995737225,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed,7aa11df3de6f663c
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,20,0,minimum_sum,gray,empirical_bitplane,uniform,4,0,4,0,0.0,0.125,0.125,640.0,0.625,0.2662042999872938,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,4105f1edb65f65f6
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,20,0,minimum_sum,gray,bsc_estimated,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.30733099998906255,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,f3fc4f84a2e38702
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,20,0,minimum_sum,gray,empirical_bitplane,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.30121970002073795,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,fdb846bd989c0572
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,50,0,minimum_sum,gray,bsc_estimated,uniform,4,0,4,0,0.0,0.125,0.125,640.0,0.625,0.32689849997404963,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,65128e2511ad8663
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,50,0,minimum_sum,gray,bsc_estimated,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.30323239997960627,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,e3e1c010da1b47ce
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,50,0,minimum_sum,gray,empirical_bitplane,uniform,4,0,4,0,0.0,0.125,0.125,640.0,0.625,0.31301359995268285,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,0022503e2c0babb8
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.5,50,0,minimum_sum,gray,empirical_bitplane,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.3359608999453485,backend=ldpc.BpOsdDecoder; parity_fraction=0.5; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=empirical_bitplane; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,7596c4c8f272f441
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,ok,ldpc.BpOsdDecoder,0.67,20,0,minimum_sum,gray,bsc_estimated,uniform,4,2,2,0,0.5,0.125,0.07421875,816.0,0.796875,0.32249439996667206,backend=ldpc.BpOsdDecoder; parity_fraction=0.67; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=uniform; unverified_policy=revert_to_bob_decode_failed,575e19043aa3e432
real_typeii_20db_d16_bw150_blk0,16,150,16,4,layered_ldpc_lite,decode_failed,ldpc.BpOsdDecoder,0.67,20,0,minimum_sum,gray,bsc_estimated,per_bitplane_raw_ber,4,0,4,0,0.0,0.125,0.125,513.0,0.5009765625,0.30559380003251135,backend=ldpc.BpOsdDecoder; parity_fraction=0.67; column_weight=3; seed=20260428; osd_order=0; bp_method=minimum_sum; llr_mode=bsc_estimated; bitplane_rate_mode=per_bitplane_raw_ber; unverified_policy=revert_to_bob_decode_failed; status_reason=decode_failed; success=0/4; raw_ser=0.125; post_ir_ser=0.125,76826bc2205ff937
