dataset_id,dimension,bin_width_ps,frame_cap,frames_used_actual,method,method_status,backend_status,block_size_schedule,num_passes,permutation_mode,seed,n_frames_attempted,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,accepted_frame_fraction,raw_ser,post_ir_ser,leak_EC_actual_bits,leak_EC_per_input_bit,runtime_s,notes,param_hash
real_typeii_20db_d1024_bw20_blk0,1024,20,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",6,seeded_random,1,4,0,0,4,0.0,0.66796875,0.53125,1862.0,0.72734375,0.16767440002877265,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=724; bisection_disclosures_bits=1010; verification_bits=128; other_disclosures_bits=0; candidate_flips=219; verified_flips=219; total_blocks_checked=362; status_reason=no_verified_success; success=0/4; raw_ser=0.66796875; post_ir_ser=0.53125",bbcdaabb0f38893b
real_typeii_20db_d1024_bw20_blk0,1024,20,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",6,seeded_random,0,4,0,0,4,0.0,0.66796875,0.53125,1624.0,0.634375,0.2547393999993801,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=678; bisection_disclosures_bits=818; verification_bits=128; other_disclosures_bits=0; candidate_flips=179; verified_flips=179; total_blocks_checked=339; status_reason=no_verified_success; success=0/4; raw_ser=0.66796875; post_ir_ser=0.53125",c8e68be9f13a3ff7
real_typeii_20db_d1024_bw120_blk0,1024,120,16,16,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,1,16,16,0,0,1.0,0.220703125,0.0,3871.0,0.37802734375,0.6239577000960708,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=2408; bisection_disclosures_bits=951; verification_bits=512; other_disclosures_bits=0; candidate_flips=226; verified_flips=226; total_blocks_checked=1204",ad1f4d64f73fcc30
real_typeii_20db_d1024_bw20_blk0,1024,20,16,16,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",6,identity,1,16,0,0,16,0.0,0.640625,0.3671875,6875.0,0.67138671875,0.278650899999775,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=4800; bisection_disclosures_bits=1563; verification_bits=512; other_disclosures_bits=0; candidate_flips=521; verified_flips=521; total_blocks_checked=2400; status_reason=no_verified_success; success=0/16; raw_ser=0.640625; post_ir_ser=0.3671875",f21d3c73c2c63926
real_typeii_20db_d1024_bw20_blk0,1024,20,16,16,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",4,identity,1,16,0,0,16,0.0,0.640625,0.3671875,6875.0,0.67138671875,0.30717709998134524,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=4800; bisection_disclosures_bits=1563; verification_bits=512; other_disclosures_bits=0; candidate_flips=521; verified_flips=521; total_blocks_checked=2400; status_reason=no_verified_success; success=0/16; raw_ser=0.640625; post_ir_ser=0.3671875",462a3bc6d744a527
real_typeii_20db_d1024_bw120_blk0,1024,120,16,16,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",6,seeded_random,1,16,16,0,0,1.0,0.220703125,0.0,3871.0,0.37802734375,0.6445072999922559,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=2408; bisection_disclosures_bits=951; verification_bits=512; other_disclosures_bits=0; candidate_flips=226; verified_flips=226; total_blocks_checked=1204",91e08c4131b829cd
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",4,identity,0,4,0,0,4,0.0,0.125,0.0546875,677.0,0.6611328125,0.001216400065459311,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=69; verification_bits=128; other_disclosures_bits=0; candidate_flips=23; verified_flips=23; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.0546875",6c76f6300a2bf603
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",4,identity,1,4,0,0,4,0.0,0.125,0.0546875,677.0,0.6611328125,0.0012085000053048134,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=69; verification_bits=128; other_disclosures_bits=0; candidate_flips=23; verified_flips=23; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.0546875",1f589a8f8fc4f2a6
real_typeii_20db_d1024_bw120_blk0,1024,120,16,16,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",6,seeded_random,0,16,16,0,0,1.0,0.220703125,0.0,3896.0,0.38046875,0.671189499902539,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=2406; bisection_disclosures_bits=978; verification_bits=512; other_disclosures_bits=0; candidate_flips=226; verified_flips=226; total_blocks_checked=1203",f4cc5c3e86519271
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",4,seeded_random,1,4,4,0,0,1.0,0.125,0.0,785.0,0.7666015625,0.03388899995479733,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=480; bisection_disclosures_bits=177; verification_bits=128; other_disclosures_bits=0; candidate_flips=51; verified_flips=51; total_blocks_checked=240",b9f654c90a774d3d
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",6,identity,0,4,0,0,4,0.0,0.125,0.0546875,677.0,0.6611328125,0.0012621000641956925,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=69; verification_bits=128; other_disclosures_bits=0; candidate_flips=23; verified_flips=23; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.0546875",47bfc7ece074fdaa
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",6,identity,1,4,0,0,4,0.0,0.125,0.0546875,677.0,0.6611328125,0.0012863000156357884,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=69; verification_bits=128; other_disclosures_bits=0; candidate_flips=23; verified_flips=23; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.0546875",d825734b6395c173
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",4,seeded_random,0,4,4,0,0,1.0,0.125,0.0,773.0,0.7548828125,0.05733470001723617,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=484; bisection_disclosures_bits=161; verification_bits=128; other_disclosures_bits=0; candidate_flips=51; verified_flips=51; total_blocks_checked=242",ef3fd819508ca339
real_typeii_20db_d1024_bw20_blk0,1024,20,16,16,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,0,16,0,0,16,0.0,0.640625,0.46484375,4148.0,0.405078125,0.33678889996372163,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=2400; bisection_disclosures_bits=1236; verification_bits=512; other_disclosures_bits=0; candidate_flips=309; verified_flips=309; total_blocks_checked=1200; status_reason=no_verified_success; success=0/16; raw_ser=0.640625; post_ir_ser=0.46484375",9d423c80473677e6
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,0,4,0,0,4,0.0,0.125,0.08203125,428.0,0.41796875,0.000901099992915988,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=240; bisection_disclosures_bits=60; verification_bits=128; other_disclosures_bits=0; candidate_flips=15; verified_flips=15; total_blocks_checked=120; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.08203125",aeacee9a04c960ac
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,1,4,0,0,4,0.0,0.125,0.08203125,428.0,0.41796875,0.0008327999385073781,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=240; bisection_disclosures_bits=60; verification_bits=128; other_disclosures_bits=0; candidate_flips=15; verified_flips=15; total_blocks_checked=120; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.08203125",b274fad8603600d1
real_typeii_20db_d1024_bw20_blk0,1024,20,16,16,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",4,identity,0,16,0,0,16,0.0,0.640625,0.3671875,6875.0,0.67138671875,0.4740044999634847,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=4800; bisection_disclosures_bits=1563; verification_bits=512; other_disclosures_bits=0; candidate_flips=521; verified_flips=521; total_blocks_checked=2400; status_reason=no_verified_success; success=0/16; raw_ser=0.640625; post_ir_ser=0.3671875",f09d76ded5a6e7d2
real_typeii_20db_d1024_bw20_blk0,1024,20,16,16,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",6,identity,0,16,0,0,16,0.0,0.640625,0.3671875,6875.0,0.67138671875,0.4841806000331417,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=4800; bisection_disclosures_bits=1563; verification_bits=512; other_disclosures_bits=0; candidate_flips=521; verified_flips=521; total_blocks_checked=2400; status_reason=no_verified_success; success=0/16; raw_ser=0.640625; post_ir_ser=0.3671875",477ef1fd0ff5ecb2
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",6,seeded_random,1,4,4,0,0,1.0,0.125,0.0,643.0,0.6279296875,0.07379759999457747,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=306; bisection_disclosures_bits=209; verification_bits=128; other_disclosures_bits=0; candidate_flips=51; verified_flips=51; total_blocks_checked=153",da44be679542d120
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",6,identity,1,4,0,0,4,0.0,0.125,0.08203125,428.0,0.41796875,0.0008770999265834689,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=240; bisection_disclosures_bits=60; verification_bits=128; other_disclosures_bits=0; candidate_flips=15; verified_flips=15; total_blocks_checked=120; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.08203125",86320143d2d78cc2
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,1,4,3,0,1,0.75,0.125,0.0234375,562.0,0.548828125,0.030632399953901768,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=246; bisection_disclosures_bits=188; verification_bits=128; other_disclosures_bits=0; candidate_flips=43; verified_flips=43; total_blocks_checked=123",29020ebdb18ce89f
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",6,seeded_random,0,4,4,0,0,1.0,0.125,0.0,644.0,0.62890625,0.08208810002543032,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=308; bisection_disclosures_bits=208; verification_bits=128; other_disclosures_bits=0; candidate_flips=51; verified_flips=51; total_blocks_checked=154",ab6194c1b8076873
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",6,identity,0,4,0,0,4,0.0,0.125,0.0546875,677.0,0.6611328125,0.01719859999138862,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=69; verification_bits=128; other_disclosures_bits=0; candidate_flips=23; verified_flips=23; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.0546875",63bd09359267310c
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",4,identity,1,4,0,0,4,0.0,0.125,0.0546875,677.0,0.6611328125,0.0012202999787405133,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=69; verification_bits=128; other_disclosures_bits=0; candidate_flips=23; verified_flips=23; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.0546875",462a3bc6d744a527
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",4,identity,0,4,0,0,4,0.0,0.125,0.0546875,677.0,0.6611328125,0.026295799994841218,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=69; verification_bits=128; other_disclosures_bits=0; candidate_flips=23; verified_flips=23; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.0546875",f09d76ded5a6e7d2
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,4,4,0,0,1.0,0.125,0.0,636.0,0.62109375,0.11294499994255602,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=308; bisection_disclosures_bits=200; verification_bits=128; other_disclosures_bits=0; candidate_flips=51; verified_flips=51; total_blocks_checked=154",3ddb0e813f8c9fa7
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",6,identity,0,4,0,0,4,0.0,0.125,0.0546875,677.0,0.6611328125,0.0031783999875187874,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=69; verification_bits=128; other_disclosures_bits=0; candidate_flips=23; verified_flips=23; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.0546875",477ef1fd0ff5ecb2
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",6,identity,1,4,0,0,4,0.0,0.125,0.0546875,677.0,0.6611328125,0.0012226999970152974,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=69; verification_bits=128; other_disclosures_bits=0; candidate_flips=23; verified_flips=23; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.0546875",f21d3c73c2c63926
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",6,seeded_random,0,4,4,0,0,1.0,0.125,0.0,731.0,0.7138671875,0.07460389996413141,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=426; bisection_disclosures_bits=177; verification_bits=128; other_disclosures_bits=0; candidate_flips=51; verified_flips=51; total_blocks_checked=213",c8e68be9f13a3ff7
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",6,seeded_random,0,4,4,0,0,1.0,0.125,0.0,773.0,0.7548828125,0.022335599991492927,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=484; bisection_disclosures_bits=161; verification_bits=128; other_disclosures_bits=0; candidate_flips=51; verified_flips=51; total_blocks_checked=242",90e9c5c1c4435fdb
real_typeii_20db_d1024_bw20_blk0,1024,20,16,16,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,1,16,0,0,16,0.0,0.640625,0.46484375,4148.0,0.405078125,0.44717659999150783,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=2400; bisection_disclosures_bits=1236; verification_bits=512; other_disclosures_bits=0; candidate_flips=309; verified_flips=309; total_blocks_checked=1200; status_reason=no_verified_success; success=0/16; raw_ser=0.640625; post_ir_ser=0.46484375",c6a64f370ed39663
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,0,4,0,0,4,0.0,0.125,0.08203125,428.0,0.41796875,0.0008642999455332756,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=240; bisection_disclosures_bits=60; verification_bits=128; other_disclosures_bits=0; candidate_flips=15; verified_flips=15; total_blocks_checked=120; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.08203125",9d423c80473677e6
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,1,4,0,0,4,0.0,0.125,0.08203125,428.0,0.41796875,0.009077600087039173,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=240; bisection_disclosures_bits=60; verification_bits=128; other_disclosures_bits=0; candidate_flips=15; verified_flips=15; total_blocks_checked=120; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.08203125",c6a64f370ed39663
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",4,seeded_random,1,4,4,0,0,1.0,0.125,0.0,785.0,0.7666015625,0.06311180000193417,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=480; bisection_disclosures_bits=177; verification_bits=128; other_disclosures_bits=0; candidate_flips=51; verified_flips=51; total_blocks_checked=240",7faaaf788b90c25a
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",4,seeded_random,0,4,4,0,0,1.0,0.125,0.0,773.0,0.7548828125,0.0774950000923127,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=484; bisection_disclosures_bits=161; verification_bits=128; other_disclosures_bits=0; candidate_flips=51; verified_flips=51; total_blocks_checked=242",c28ff99e89e31963
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",6,identity,1,4,0,0,4,0.0,0.125,0.08203125,428.0,0.41796875,0.0008735000155866146,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=240; bisection_disclosures_bits=60; verification_bits=128; other_disclosures_bits=0; candidate_flips=15; verified_flips=15; total_blocks_checked=120; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.08203125",aec586233b5d565e
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",6,seeded_random,1,4,4,0,0,1.0,0.125,0.0,643.0,0.6279296875,0.03364710009191185,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=306; bisection_disclosures_bits=209; verification_bits=128; other_disclosures_bits=0; candidate_flips=51; verified_flips=51; total_blocks_checked=153",a09833a965a0ddf8
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",6,identity,0,4,0,0,4,0.0,0.125,0.08203125,428.0,0.41796875,0.015114400070160627,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=240; bisection_disclosures_bits=60; verification_bits=128; other_disclosures_bits=0; candidate_flips=15; verified_flips=15; total_blocks_checked=120; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.08203125",2bc34cb99845dc99
real_typeii_20db_d16_bw150_blk0,16,150,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",6,seeded_random,1,4,3,0,1,0.75,0.125,0.0234375,664.0,0.6484375,0.12711090000811964,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=364; bisection_disclosures_bits=172; verification_bits=128; other_disclosures_bits=0; candidate_flips=43; verified_flips=43; total_blocks_checked=182",bbcdaabb0f38893b
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,4,4,0,0,1.0,0.125,0.0,602.0,0.587890625,0.02857900003436953,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=250; bisection_disclosures_bits=224; verification_bits=128; other_disclosures_bits=0; candidate_flips=51; verified_flips=51; total_blocks_checked=125",19e9870100f5792b
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,1,4,3,0,1,0.75,0.125,0.0234375,562.0,0.548828125,0.042744899983517826,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=246; bisection_disclosures_bits=188; verification_bits=128; other_disclosures_bits=0; candidate_flips=43; verified_flips=43; total_blocks_checked=123",ad1f4d64f73fcc30
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",6,seeded_random,0,4,4,0,0,1.0,0.125,0.0,602.0,0.587890625,0.039130000048317015,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=250; bisection_disclosures_bits=224; verification_bits=128; other_disclosures_bits=0; candidate_flips=51; verified_flips=51; total_blocks_checked=125",f4cc5c3e86519271
real_typeii_20db_d16_bw150_blk0,16,150,16,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",6,seeded_random,1,4,3,0,1,0.75,0.125,0.0234375,562.0,0.548828125,0.042352399905212224,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=246; bisection_disclosures_bits=188; verification_bits=128; other_disclosures_bits=0; candidate_flips=43; verified_flips=43; total_blocks_checked=123",91e08c4131b829cd
