frame_id,status,exact_correct,syndrome_ok,postprocess_used,iterations,decoder_status,runtime_s,syndrome_symbols,syndrome_bits
0,exact_correct,True,True,False,5,success,1.39,5,50
1,exact_mismatch,False,True,True,3,converged_no_syndrome,0.875,5,50
2,exact_mismatch,False,True,True,10,converged_no_syndrome,2.844,5,50
3,exact_mismatch,False,True,True,3,converged_no_syndrome,0.859,5,50
