session_id,acquisition_id,source_label,S_tuple,S_lex_index,S_bits,is_S_nat,CAL_lambda,CAL_lambda_at_boundary,CAL_H_cal,CAL_ValNLL,CAL_DeltaNLL,CAL_val_b_context_unseen,CAL_joint_cell_unseen,CAL_q_mass_unseen,CAL_effective_contexts,CAL_CE1_cv,CAL_CE2_cv,CAL_m1_cv,CAL_m2_cv,CAL_max_cv,CAL_sum_cv,CAL_abs_cv,VAL_CE1,VAL_CE2,VAL_CE_full,chain_delta,VAL_m1_raw,VAL_m2_raw,VAL_raw_disclosure,VAL_max_m,VAL_sum_m,VAL_abs_m,VAL_ValNLL,VAL_DeltaNLL,VAL_val_b_context_unseen,VAL_joint_cell_unseen,VAL_q_mass_unseen,capacity_warning_m1,capacity_warning_m2,capacity_warning_disclosure,descriptive_ValNLL_gt_Hcal_plus_1,descriptive_ValNLL_gt_Hcal_plus_0_5,descriptive_joint_gt_1pct,is_S_star_per_session,is_S_star_common,per_session_classification,successor,cal_val_consistency
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[0, 4, 5, 7, 8]",114,04578,False,221.22162910704503,False,6.134462881982744,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,1024,4.12283808642956,3.400405610839134,1098,906,1098,2004,192,4.095910529564966,3.4512868481444765,7.547197377709444,1.3322676295501878e-15,1091,919,10114,1091,2010,172,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,True,False,True,True,True,True,False,False,,,False
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[0, 4, 5, 7, 9]",115,04579,False,221.22162910704503,False,6.134462881982744,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,1024,4.118730857237686,3.404512840031008,1097,907,1097,2004,190,4.093750742773141,3.453446634936302,7.547197377709444,8.881784197001252e-16,1090,920,10114,1090,2010,170,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,True,False,True,True,True,True,False,False,,,False
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[0, 4, 5, 8, 9]",116,04589,False,221.22162910704503,False,6.134462881982744,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,1024,4.119544331095937,3.403699366172757,1097,907,1097,2004,190,4.092166046584545,3.455031331124899,7.547197377709444,0.0,1090,920,10114,1090,2010,170,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,True,False,True,True,True,True,False,False,,,False
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[0, 4, 6, 7, 8]",117,04678,False,221.22162910704503,False,6.134462881982744,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,1024,4.123779117066912,3.3994645802017818,1098,906,1098,2004,192,4.096692625260895,3.450504752448549,7.547197377709444,4.440892098500626e-16,1091,919,10114,1091,2010,172,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,True,False,True,True,True,True,False,False,,,False
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[0, 4, 6, 7, 9]",118,04679,False,221.22162910704503,False,6.134462881982744,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,1024,4.119360967429424,3.4038827298392693,1097,907,1097,2004,190,4.090265040364007,3.456932337345437,7.547197377709444,0.0,1089,921,10114,1089,2010,168,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,True,False,True,True,True,True,False,False,,,False
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[0, 4, 6, 8, 9]",119,04689,False,221.22162910704503,False,6.134462881982744,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,1024,4.11840497944349,3.4048387178252044,1097,907,1097,2004,190,4.091040346648281,3.4561570310611622,7.547197377709444,4.440892098500626e-16,1090,921,10119,1090,2011,169,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,True,False,True,True,True,True,False,False,,,False
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[0, 4, 7, 8, 9]",120,04789,False,221.22162910704503,False,6.134462881982744,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,1024,4.1185079639275575,3.404735733341136,1097,907,1097,2004,190,4.091268125882459,3.455929251826985,7.547197377709444,4.440892098500626e-16,1090,921,10119,1090,2011,169,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,True,False,True,True,True,True,False,False,,,False
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[0, 5, 6, 7, 8]",121,05678,False,221.22162910704503,False,6.134462881982744,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,1024,4.12197851627154,3.4012651809971537,1098,906,1098,2004,192,4.096181140058591,3.451016237650852,7.547197377709444,8.881784197001252e-16,1091,919,10114,1091,2010,172,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,True,False,True,True,True,True,False,False,,,False
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[0, 5, 6, 7, 9]",122,05679,False,221.22162910704503,False,6.134462881982744,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,1024,4.117593150413629,3.405650546855064,1097,907,1097,2004,190,4.091994675883404,3.455202701826039,7.547197377709444,8.881784197001252e-16,1090,920,10114,1090,2010,170,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,True,False,True,True,True,True,False,False,,,False
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[0, 5, 6, 8, 9]",123,05689,False,221.22162910704503,False,6.134462881982744,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,1024,4.118132004221555,3.4051116930471386,1097,907,1097,2004,190,4.090802069753004,3.4563953079564396,7.547197377709444,0.0,1090,921,10119,1090,2011,169,7.547197377709444,0.023953680440750524,0.0,0.521240234375,0.521240234375,True,False,True,True,True,True,False,False,,,False
