session_id,acquisition_id,source_label,P_assign,P_S1,P_S2,P_S3,w1,w2,w3,P_lex_index,CAL_lambda,CAL_lambda_at_boundary,CAL_CE1_cv,CAL_CE2_cv,CAL_CE3_cv,CAL_m1_cv,CAL_m2_cv,CAL_m3_cv,CAL_max_util_cv,CAL_raw_cv,CAL_max_DeltaNLL_cv,VAL_CE1,VAL_CE2,VAL_CE3,VAL_CE_full,chain_delta,VAL_m1_raw,VAL_m2_raw,VAL_m3_raw,VAL_raw_disclosure,VAL_max_util,VAL_max_DeltaNLL,VAL_val_b_unseen,VAL_joint_unseen,VAL_q_mass_unseen,capacity_warning_m1,capacity_warning_m2,capacity_warning_m3,capacity_warning_disclosure,descriptive_H_cal,descriptive_ValNLL,descriptive_DeltaNLL,is_P_star_per_session,is_P_star_common,per_session_classification,successor,cal_val_consistency
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 1, 1, 2, 3, 3, 2]","[0, 1, 2, 4, 5]","[3, 6, 9]","[7, 8]",5,3,2,172,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 1, 2, 3, 2, 1, 3]","[0, 1, 2, 4, 8]","[3, 5, 7]","[6, 9]",5,3,2,194,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 1, 2, 3, 2, 3, 2]","[0, 1, 2, 4]","[3, 5, 7, 9]","[6, 8]",4,4,2,197,221.22162910704503,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 1, 3, 2, 2, 1, 3]","[0, 1, 2, 4, 8]","[3, 6, 7]","[5, 9]",5,3,2,216,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 1, 3, 2, 2, 3, 2]","[0, 1, 2, 4]","[3, 6, 7, 9]","[5, 8]",4,4,2,219,221.22162910704503,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 1, 3, 3, 1, 2, 3]","[0, 1, 2, 4, 7]","[3, 8]","[5, 6, 9]",5,2,3,230,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 1, 3, 3, 3, 2, 1]","[0, 1, 2, 4, 9]","[3, 8]","[5, 6, 7]",5,2,3,241,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 2, 1, 2, 1, 3, 3]","[0, 1, 2, 5, 7]","[3, 4, 6]","[8, 9]",5,3,2,249,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 2, 1, 2, 3, 2, 3]","[0, 1, 2, 5]","[3, 4, 6, 8]","[7, 9]",4,4,2,252,221.22162910704503,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 2, 1, 2, 3, 3, 3]","[0, 1, 2, 5]","[3, 4, 6]","[7, 8, 9]",4,3,3,255,221.22162910704503,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 2, 3, 1, 1, 3, 3]","[0, 1, 2, 6, 7]","[3, 4]","[5, 8, 9]",5,2,3,307,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 2, 3, 1, 3, 2, 1]","[0, 1, 2, 6, 9]","[3, 4, 8]","[5, 7]",5,3,2,315,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 2, 3, 1, 3, 3, 1]","[0, 1, 2, 6, 9]","[3, 4]","[5, 7, 8]",5,2,3,318,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 2, 3, 3, 2, 1, 1]","[0, 1, 2, 8, 9]","[3, 4, 7]","[5, 6]",5,3,2,348,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 2, 3, 3, 2, 2, 1]","[0, 1, 2, 9]","[3, 4, 7, 8]","[5, 6]",4,4,2,351,221.22162910704503,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 2, 3, 3, 2, 3, 1]","[0, 1, 2, 9]","[3, 4, 7]","[5, 6, 8]",4,3,3,354,221.22162910704503,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 3, 2, 1, 1, 3, 3]","[0, 1, 2, 6, 7]","[3, 5]","[4, 8, 9]",5,2,3,406,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 3, 2, 1, 3, 2, 1]","[0, 1, 2, 6, 9]","[3, 5, 8]","[4, 7]",5,3,2,414,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 3, 2, 1, 3, 3, 1]","[0, 1, 2, 6, 9]","[3, 5]","[4, 7, 8]",5,2,3,417,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 3, 2, 3, 2, 1, 1]","[0, 1, 2, 8, 9]","[3, 5, 7]","[4, 6]",5,3,2,447,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 3, 2, 3, 2, 2, 1]","[0, 1, 2, 9]","[3, 5, 7, 8]","[4, 6]",4,4,2,450,221.22162910704503,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 3, 2, 3, 2, 3, 1]","[0, 1, 2, 9]","[3, 5, 7]","[4, 6, 8]",4,3,3,453,221.22162910704503,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 3, 3, 2, 3, 1, 3]","[0, 1, 2, 8]","[3, 6]","[4, 5, 7, 9]",4,2,4,500,221.22162910704503,False,1.68,0.84,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 3, 3, 2, 3, 2, 3]","[0, 1, 2]","[3, 6, 8]","[4, 5, 7, 9]",3,3,4,503,221.22162910704503,False,1.26,1.26,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 3, 3, 2, 3, 3, 3]","[0, 1, 2]","[3, 6]","[4, 5, 7, 8, 9]",3,2,5,506,221.22162910704503,False,1.26,0.84,2.1,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 3, 3, 3, 1, 3, 2]","[0, 1, 2, 7]","[3, 9]","[4, 5, 6, 8]",4,2,4,511,221.22162910704503,False,1.68,0.84,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 2, 3, 3, 3, 3, 2, 1]","[0, 1, 2, 9]","[3, 8]","[4, 5, 6, 7]",4,2,4,522,221.22162910704503,False,1.68,0.84,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 1, 2, 1, 2, 3, 3]","[0, 1, 2, 4, 6]","[5, 7]","[3, 8, 9]",5,2,3,538,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 1, 2, 3, 1, 3, 2]","[0, 1, 2, 4, 7]","[5, 9]","[3, 6, 8]",5,2,3,560,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 1, 3, 2, 2, 1, 3]","[0, 1, 2, 4, 8]","[6, 7]","[3, 5, 9]",5,2,3,582,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 1, 3, 2, 2, 2, 3]","[0, 1, 2, 4]","[6, 7, 8]","[3, 5, 9]",4,3,3,585,221.22162910704503,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 1, 3, 2, 2, 3, 3]","[0, 1, 2, 4]","[6, 7]","[3, 5, 8, 9]",4,2,4,588,221.22162910704503,False,1.68,0.84,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 1, 3, 3, 2, 3, 2]","[0, 1, 2, 4]","[7, 9]","[3, 5, 6, 8]",4,2,4,599,221.22162910704503,False,1.68,0.84,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 1, 1, 2, 2, 3]","[0, 1, 2, 5, 6]","[4, 7, 8]","[3, 9]",5,3,2,601,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 1, 2, 2, 3, 1]","[0, 1, 2, 5, 9]","[4, 6, 7]","[3, 8]",5,3,2,612,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 1, 3, 1, 2, 2]","[0, 1, 2, 5, 7]","[4, 8, 9]","[3, 6]",5,3,2,623,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 2, 1, 3, 1, 3]","[0, 1, 2, 6, 8]","[4, 5]","[3, 7, 9]",5,2,3,648,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 2, 1, 3, 2, 3]","[0, 1, 2, 6]","[4, 5, 8]","[3, 7, 9]",4,3,3,651,221.22162910704503,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 2, 1, 3, 3, 3]","[0, 1, 2, 6]","[4, 5]","[3, 7, 8, 9]",4,2,4,654,221.22162910704503,False,1.68,0.84,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 2, 3, 2, 1, 3]","[0, 1, 2, 8]","[4, 5, 7]","[3, 6, 9]",4,3,3,684,221.22162910704503,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 2, 3, 2, 2, 3]","[0, 1, 2]","[4, 5, 7, 8]","[3, 6, 9]",3,4,3,687,221.22162910704503,False,1.26,1.68,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 2, 3, 2, 3, 3]","[0, 1, 2]","[4, 5, 7]","[3, 6, 8, 9]",3,3,4,690,221.22162910704503,False,1.26,1.26,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 3, 1, 1, 2, 2]","[0, 1, 2, 6, 7]","[4, 8, 9]","[3, 5]",5,3,2,700,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 3, 2, 2, 1, 2]","[0, 1, 2, 8]","[4, 6, 7, 9]","[3, 5]",4,4,2,725,221.22162910704503,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 3, 2, 2, 2, 2]","[0, 1, 2]","[4, 6, 7, 8, 9]","[3, 5]",3,5,2,728,221.22162910704503,False,1.26,2.1,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 3, 2, 2, 3, 2]","[0, 1, 2]","[4, 6, 7, 9]","[3, 5, 8]",3,4,3,731,221.22162910704503,False,1.26,1.68,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 3, 3, 2, 1, 1]","[0, 1, 2, 8, 9]","[4, 7]","[3, 5, 6]",5,2,3,747,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 3, 3, 2, 2, 1]","[0, 1, 2, 9]","[4, 7, 8]","[3, 5, 6]",4,3,3,750,221.22162910704503,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 3, 3, 2, 3, 1]","[0, 1, 2, 9]","[4, 7]","[3, 5, 6, 8]",4,2,4,753,221.22162910704503,False,1.68,0.84,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 2, 3, 3, 3, 2, 3]","[0, 1, 2]","[4, 8]","[3, 5, 6, 7, 9]",3,2,5,759,221.22162910704503,False,1.26,0.84,2.1,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 1, 2, 2, 1, 3]","[0, 1, 2, 5, 8]","[6, 7]","[3, 4, 9]",5,2,3,769,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 1, 2, 2, 2, 3]","[0, 1, 2, 5]","[6, 7, 8]","[3, 4, 9]",4,3,3,772,221.22162910704503,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 1, 2, 2, 3, 3]","[0, 1, 2, 5]","[6, 7]","[3, 4, 8, 9]",4,2,4,775,221.22162910704503,False,1.68,0.84,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 1, 3, 2, 3, 2]","[0, 1, 2, 5]","[7, 9]","[3, 4, 6, 8]",4,2,4,786,221.22162910704503,False,1.68,0.84,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 2, 1, 1, 2, 2]","[0, 1, 2, 6, 7]","[5, 8, 9]","[3, 4]",5,3,2,788,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 2, 2, 2, 1, 2]","[0, 1, 2, 8]","[5, 6, 7, 9]","[3, 4]",4,4,2,813,221.22162910704503,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 2, 2, 2, 2, 2]","[0, 1, 2]","[5, 6, 7, 8, 9]","[3, 4]",3,5,2,816,221.22162910704503,False,1.26,2.1,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 2, 2, 2, 3, 2]","[0, 1, 2]","[5, 6, 7, 9]","[3, 4, 8]",3,4,3,819,221.22162910704503,False,1.26,1.68,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 2, 3, 2, 1, 1]","[0, 1, 2, 8, 9]","[5, 7]","[3, 4, 6]",5,2,3,835,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 2, 3, 2, 2, 1]","[0, 1, 2, 9]","[5, 7, 8]","[3, 4, 6]",4,3,3,838,221.22162910704503,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 2, 3, 2, 3, 1]","[0, 1, 2, 9]","[5, 7]","[3, 4, 6, 8]",4,2,4,841,221.22162910704503,False,1.68,0.84,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 2, 3, 3, 2, 3]","[0, 1, 2]","[5, 8]","[3, 4, 6, 7, 9]",3,2,5,847,221.22162910704503,False,1.26,0.84,2.1,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 3, 2, 1, 2, 1]","[0, 1, 2, 7, 9]","[6, 8]","[3, 4, 5]",5,2,3,857,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 3, 2, 2, 1, 3]","[0, 1, 2, 8]","[6, 7]","[3, 4, 5, 9]",4,2,4,863,221.22162910704503,False,1.68,0.84,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 3, 2, 2, 2, 3]","[0, 1, 2]","[6, 7, 8]","[3, 4, 5, 9]",3,3,4,866,221.22162910704503,False,1.26,1.26,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 3, 2, 2, 3, 3]","[0, 1, 2]","[6, 7]","[3, 4, 5, 8, 9]",3,2,5,869,221.22162910704503,False,1.26,0.84,2.1,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 1, 3, 3, 3, 3, 2, 3, 2]","[0, 1, 2]","[7, 9]","[3, 4, 5, 6, 8]",3,2,5,880,221.22162910704503,False,1.26,0.84,2.1,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 2, 1, 1, 1, 3, 2, 3, 2]","[0, 1, 3, 4, 5]","[2, 7, 9]","[6, 8]",5,3,2,887,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 2, 1, 1, 1, 3, 3, 2, 3]","[0, 1, 3, 4, 5]","[2, 8]","[6, 7, 9]",5,2,3,890,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 2, 1, 1, 2, 2, 3, 1, 3]","[0, 1, 3, 4, 8]","[2, 5, 6]","[7, 9]",5,3,2,898,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 2, 1, 1, 2, 2, 3, 3, 2]","[0, 1, 3, 4]","[2, 5, 6, 9]","[7, 8]",4,4,2,901,221.22162910704503,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 2, 1, 1, 2, 3, 3, 1, 3]","[0, 1, 3, 4, 8]","[2, 5]","[6, 7, 9]",5,2,3,912,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 2, 1, 1, 2, 3, 3, 2, 3]","[0, 1, 3, 4]","[2, 5, 8]","[6, 7, 9]",4,3,3,915,221.22162910704503,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 2, 1, 1, 2, 3, 3, 3, 3]","[0, 1, 3, 4]","[2, 5]","[6, 7, 8, 9]",4,2,4,918,221.22162910704503,False,1.68,0.84,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 2, 1, 1, 3, 1, 2, 3, 2]","[0, 1, 3, 4, 6]","[2, 7, 9]","[5, 8]",5,3,2,920,221.22162910704503,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 2, 1, 1, 3, 1, 3, 2, 3]","[0, 1, 3, 4, 6]","[2, 8]","[5, 7, 9]",5,2,3,923,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260107_PPLN_1p5M,20260107_PPLN_1p5M,1p5M,"[1, 1, 2, 1, 1, 3, 2, 3, 1, 3]","[0, 1, 3, 4, 8]","[2, 6]","[5, 7, 9]",5,2,3,934,221.22162910704503,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
