phase,method,frame_id,stratum,role,status,reason,raw_ser,iterations,notes
retrospective_audit,nbldpc_v13_r3_code_v1,415,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.12109375,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,424,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,428,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.109375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,432,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,437,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.08984375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,441,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0703125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,448,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.07421875,1,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,452,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,454,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0703125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,458,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.078125,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,488,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.1015625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,492,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.1015625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,497,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.08203125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,522,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.078125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,525,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0703125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,532,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.08984375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,538,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.09375,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,541,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.109375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,549,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,552,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.078125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,553,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.09375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,554,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0703125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,556,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.10546875,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,574,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.09375,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,583,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,597,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.09765625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,622,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.1015625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,624,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,626,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,629,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.078125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,633,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.109375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,650,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.08203125,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,669,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.07421875,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,672,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.10546875,4,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,720,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.09765625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,724,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0703125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,728,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,730,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.07421875,1,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,744,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.09765625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,773,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0703125,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,782,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.1171875,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,802,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.07421875,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,803,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,827,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,832,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,860,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.07421875,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,863,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,865,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.08203125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,866,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.08984375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,871,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,878,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.046875,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,890,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.1171875,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,895,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.08203125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,900,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.1171875,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,913,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.11328125,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,925,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.078125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,933,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.1015625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,942,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.12109375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,955,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.078125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,956,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.09375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,958,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.109375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,959,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,965,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.08203125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,988,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.08203125,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,989,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.08203125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,992,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.06640625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1000,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1007,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0625,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1015,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0703125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1050,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.078125,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1084,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.109375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1085,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.09375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1088,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.08984375,2,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1097,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.0859375,3,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1100,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.07421875,1,hook_equivalence=ok
retrospective_audit,nbldpc_v13_r3_code_v1,1110,d1024_bw180,retrospective_audit,syndrome_consistent,exact_correct,0.09765625,2,hook_equivalence=ok
