frame_id,status,exact_correct,syndrome_ok,postprocess_used,iterations,decoder_status,runtime_s,syndrome_symbols,syndrome_bits
0,exact_correct,True,True,False,4,success,1.172,5,50
1,exact_mismatch,False,True,True,8,converged_no_syndrome,2.328,5,50
2,exact_correct,True,True,False,4,success,1.157,5,50
3,exact_mismatch,False,True,True,3,converged_no_syndrome,0.875,5,50
