tier,prior,seed,n,m,rank,deg_min,deg_max,cap,invoked,dispatch,exact,syndrome_ok,iterations,status,unsat,sym_err,finite,max_p,mean_true_p,min_true_rank,mean_entropy,post_err,map_agree,d_xhat,d_post,d_unsat,proxy,wall_s,rss_bytes
TREE_6,PAIR,2026091202,6,3,3,1,3,1,True,INVOKED,True,True,1,converged_exact,0,0,True,0.9999924271370303,0.9962920908436433,0,0.037761272959441115,0.006885104209260251,True,,,,CAP_PREFIX_PROXY,0.00047452800026803743,
TREE_6,PAIR,2026091202,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
TREE_6,PAIR,2026091202,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
TREE_6,PAIR,2026091202,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
TREE_6,PAIR,2026091202,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
TREE_6,PAIR,2026091202,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
TREE_6,PAIR,2026091202,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
TREE_6,PAIR,2026091203,6,3,3,1,3,1,True,INVOKED,True,True,1,converged_exact,0,0,True,0.9999924271370303,0.9962920908436433,0,0.03776127295944107,0.006885104209260251,True,,,,CAP_PREFIX_PROXY,0.0004518160003499361,
TREE_6,PAIR,2026091203,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
TREE_6,PAIR,2026091203,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
TREE_6,PAIR,2026091203,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
TREE_6,PAIR,2026091203,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
TREE_6,PAIR,2026091203,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
TREE_6,PAIR,2026091203,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091200,8,8,8,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.99,0.9899999999999999,0,0.1303350989997801,,,,,,CAP_PREFIX_PROXY,7.512899992434541e-05,
CYCLE_8,P99,2026091200,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091200,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091200,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091200,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091200,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091200,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091201,8,8,8,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.99,0.9899999999999998,0,0.13033509899978013,,,,,,CAP_PREFIX_PROXY,7.209799969132291e-05,
CYCLE_8,P99,2026091201,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091201,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091201,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091201,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091201,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091201,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091202,8,8,8,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.99,0.9899999999999998,0,0.13033509899978013,,,,,,CAP_PREFIX_PROXY,6.881100034661358e-05,
CYCLE_8,P99,2026091202,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091202,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091202,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091202,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091202,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091202,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091203,8,8,8,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.99,0.99,0,0.13033509899978,,,,,,CAP_PREFIX_PROXY,6.922499960637651e-05,
CYCLE_8,P99,2026091203,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091203,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091203,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091203,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091203,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P99,2026091203,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091200,8,8,8,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.9000000000000004,0.9000000000000002,0,0.9644152246279682,,,,,,CAP_PREFIX_PROXY,7.580100009363377e-05,
CYCLE_8,P90,2026091200,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091200,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091200,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091200,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091200,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091200,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091201,8,8,8,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.9000000000000004,0.9000000000000004,0,0.9644152246279682,,,,,,CAP_PREFIX_PROXY,7.764100064377999e-05,
CYCLE_8,P90,2026091201,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091201,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091201,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091201,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091201,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091201,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091202,8,8,8,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.9000000000000004,0.9000000000000004,0,0.9644152246279682,,,,,,CAP_PREFIX_PROXY,6.733600002917228e-05,
CYCLE_8,P90,2026091202,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091202,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091202,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091202,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091202,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091202,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091203,8,8,8,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.9000000000000004,0.9000000000000001,0,0.9644152246279682,,,,,,CAP_PREFIX_PROXY,6.594699971174123e-05,
CYCLE_8,P90,2026091203,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091203,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091203,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091203,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091203,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P90,2026091203,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091200,8,8,8,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.6000000000000001,0.6000000000000001,0,2.9526291186094187,,,,,,CAP_PREFIX_PROXY,6.648999988101423e-05,
CYCLE_8,P60,2026091200,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091200,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091200,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091200,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091200,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091200,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091201,8,8,8,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.6000000000000001,0.6000000000000001,0,2.952629118609419,,,,,,CAP_PREFIX_PROXY,6.588799988094252e-05,
CYCLE_8,P60,2026091201,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091201,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091201,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091201,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091201,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091201,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091202,8,8,8,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.6000000000000001,0.6000000000000001,0,2.952629118609419,,,,,,CAP_PREFIX_PROXY,6.607300019823015e-05,
CYCLE_8,P60,2026091202,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091202,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091202,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091202,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091202,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091202,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091203,8,8,8,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.6000000000000001,0.6000000000000001,0,2.9526291186094182,,,,,,CAP_PREFIX_PROXY,0.00010288399971614126,
CYCLE_8,P60,2026091203,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091203,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091203,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091203,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091203,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,P60,2026091203,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091200,8,8,8,2,2,1,True,INVOKED,True,True,1,converged_exact,0,0,True,1.0,0.9999992957611077,0,1.4523148295652576e-05,,,,,,CAP_PREFIX_PROXY,0.0005962810000710306,
CYCLE_8,PAIR,2026091200,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091200,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091200,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091200,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091200,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091200,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091201,8,8,8,2,2,1,True,INVOKED,True,True,1,converged_exact,0,0,True,1.0,0.9999992957611077,0,1.4523148295612552e-05,,,,,,CAP_PREFIX_PROXY,0.0005738869995184359,
CYCLE_8,PAIR,2026091201,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091201,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091201,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091201,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091201,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091201,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091202,8,8,8,2,2,1,True,INVOKED,True,True,1,converged_exact,0,0,True,1.0,0.9999992957611077,0,1.4523148295652694e-05,,,,,,CAP_PREFIX_PROXY,0.0006207599999470403,
CYCLE_8,PAIR,2026091202,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091202,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091202,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091202,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091202,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091202,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091203,8,8,8,2,2,1,True,INVOKED,True,True,1,converged_exact,0,0,True,1.0,0.9999992957611077,0,1.4523148295612662e-05,,,,,,CAP_PREFIX_PROXY,0.0005695410000043921,
CYCLE_8,PAIR,2026091203,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091203,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091203,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091203,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091203,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
CYCLE_8,PAIR,2026091203,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091200,64,64,64,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.99,0.99,0,0.13033509899978007,,,,,,CAP_PREFIX_PROXY,0.00028291099988564383,
FULL_RANK_64,P99,2026091200,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091200,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091200,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091200,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091200,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091200,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091201,64,64,64,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.99,0.99,0,0.13033509899978013,,,,,,CAP_PREFIX_PROXY,0.0004441420005605323,
FULL_RANK_64,P99,2026091201,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091201,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091201,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091201,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091201,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091201,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091202,64,64,64,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.99,0.99,0,0.1303350989997801,,,,,,CAP_PREFIX_PROXY,0.00030182299997250084,
FULL_RANK_64,P99,2026091202,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091202,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091202,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091202,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091202,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091202,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091203,64,64,64,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.99,0.99,0,0.13033509899978007,,,,,,CAP_PREFIX_PROXY,0.00028173200007586274,
FULL_RANK_64,P99,2026091203,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091203,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091203,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091203,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091203,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P99,2026091203,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091200,64,64,64,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.9000000000000004,0.9000000000000004,0,0.9644152246279682,,,,,,CAP_PREFIX_PROXY,0.000424537000071723,
FULL_RANK_64,P90,2026091200,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091200,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091200,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091200,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091200,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091200,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091201,64,64,64,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.9000000000000004,0.9000000000000004,0,0.9644152246279682,,,,,,CAP_PREFIX_PROXY,0.0002679070003068773,
FULL_RANK_64,P90,2026091201,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091201,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091201,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091201,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091201,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091201,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091202,64,64,64,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.9000000000000004,0.9000000000000004,0,0.9644152246279682,,,,,,CAP_PREFIX_PROXY,0.00026363500001025386,
FULL_RANK_64,P90,2026091202,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091202,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091202,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091202,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091202,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091202,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091203,64,64,64,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.9000000000000004,0.9000000000000004,0,0.9644152246279682,,,,,,CAP_PREFIX_PROXY,0.00025603500034776516,
FULL_RANK_64,P90,2026091203,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091203,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091203,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091203,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091203,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P90,2026091203,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091200,64,64,64,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.6000000000000001,0.6000000000000001,0,2.952629118609419,,,,,,CAP_PREFIX_PROXY,0.00023937400055729086,
FULL_RANK_64,P60,2026091200,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091200,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091200,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091200,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091200,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091200,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091201,64,64,64,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.6000000000000001,0.6000000000000001,0,2.952629118609419,,,,,,CAP_PREFIX_PROXY,0.0003362930001458153,
FULL_RANK_64,P60,2026091201,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091201,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
