frame_id,status,exact_correct,syndrome_ok,postprocess_used,iterations,decoder_status,runtime_s,syndrome_symbols,syndrome_bits
0,exact_mismatch,False,True,True,6,converged_no_syndrome,1.703,5,50
1,exact_correct,True,True,False,2,success,0.61,5,50
2,exact_mismatch,False,True,True,8,converged_no_syndrome,2.297,5,50
3,exact_correct,True,True,True,12,converged_no_syndrome,3.469,5,50
