source_tag,frame_id,raw_ser,status,reason,iterations,exact_correct
type2_1p5M_20260121_183806,0,0.2734375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,1,0.28515625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2,0.265625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,3,0.234375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,4,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,5,0.26953125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,6,0.22265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,7,0.27734375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,8,0.25390625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,9,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,10,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,11,0.24609375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,12,0.1953125,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,13,0.2734375,syndrome_consistent,exact_correct,13,True
type2_1p5M_20260121_183806,14,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,15,0.28515625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,16,0.3046875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,17,0.23828125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,18,0.20703125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,19,0.3046875,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,20,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,21,0.29296875,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,22,0.26171875,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,23,0.25,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,24,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,25,0.23828125,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,26,0.25,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,27,0.22265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,28,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,29,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,30,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,31,0.1796875,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,32,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,33,0.28125,syndrome_consistent,exact_correct,9,True
type2_1p5M_20260121_183806,34,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,35,0.3046875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,36,0.25390625,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,37,0.25,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,38,0.265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,39,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,40,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,41,0.24609375,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,42,0.2890625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,43,0.19921875,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,44,0.25390625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,45,0.23828125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,46,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,47,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,48,0.31640625,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,49,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,50,0.2734375,syndrome_consistent,exact_correct,9,True
type2_1p5M_20260121_183806,51,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,52,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,53,0.26953125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,54,0.23828125,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,55,0.26953125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,56,0.27734375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,57,0.2578125,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,58,0.203125,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,59,0.2890625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,60,0.20703125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,61,0.23828125,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,62,0.22265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,63,0.27734375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,64,0.30078125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,65,0.28125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,66,0.3046875,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,67,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,68,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,69,0.2734375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,70,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,71,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,72,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,73,0.2265625,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,74,0.234375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,75,0.26953125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,76,0.265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,77,0.2265625,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,78,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,79,0.29296875,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,80,0.234375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,81,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,82,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,83,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,84,0.27734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,85,0.23828125,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,86,0.3359375,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,87,0.27734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,88,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,89,0.265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,90,0.296875,syndrome_consistent,exact_correct,9,True
type2_1p5M_20260121_183806,91,0.265625,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,92,0.23828125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,93,0.27734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,94,0.27734375,decode_failed,iteration_limit,100,False
type2_1p5M_20260121_183806,95,0.203125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,96,0.296875,syndrome_consistent,exact_correct,14,True
type2_1p5M_20260121_183806,97,0.28125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,98,0.28125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,99,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,100,0.2734375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,101,0.26953125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,102,0.30078125,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,103,0.25,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,104,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,105,0.26953125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,106,0.265625,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,107,0.23828125,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,108,0.26953125,syndrome_consistent,exact_correct,9,True
type2_1p5M_20260121_183806,109,0.2734375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,110,0.2890625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,111,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,112,0.25,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,113,0.26953125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,114,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,115,0.28515625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,116,0.296875,decode_failed,iteration_limit,100,False
type2_1p5M_20260121_183806,117,0.23046875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,118,0.23046875,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,119,0.21875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,120,0.234375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,121,0.23828125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,122,0.32421875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,123,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,124,0.234375,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,125,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,126,0.2890625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,127,0.24609375,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,128,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,129,0.234375,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,130,0.234375,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,131,0.26953125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,132,0.28125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,133,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,134,0.1796875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,135,0.25390625,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,136,0.28125,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,137,0.25390625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,138,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,139,0.265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,140,0.27734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,141,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,142,0.23828125,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,143,0.28515625,syndrome_consistent,exact_correct,9,True
type2_1p5M_20260121_183806,144,0.2265625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,145,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,146,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,147,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,148,0.25,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,149,0.22265625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,150,0.2734375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,151,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,152,0.28125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,153,0.2890625,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,154,0.296875,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,155,0.296875,decode_failed,iteration_limit,100,False
type2_1p5M_20260121_183806,156,0.3203125,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,157,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,158,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,159,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,160,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,161,0.25390625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,162,0.2109375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,163,0.26171875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,164,0.30078125,syndrome_consistent,exact_correct,10,True
type2_1p5M_20260121_183806,165,0.26953125,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,166,0.22265625,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,167,0.19921875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,168,0.21484375,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,169,0.234375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,170,0.23046875,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,171,0.2734375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,172,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,173,0.26953125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,174,0.25,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,175,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,176,0.25,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,177,0.2734375,syndrome_consistent,exact_correct,10,True
type2_1p5M_20260121_183806,178,0.265625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,179,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,180,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,181,0.28515625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,182,0.26171875,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,183,0.20703125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,184,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,185,0.25390625,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,186,0.234375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,187,0.19921875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,188,0.28515625,syndrome_consistent,exact_correct,9,True
type2_1p5M_20260121_183806,189,0.24609375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,190,0.25390625,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,191,0.2421875,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,192,0.23046875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,193,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,194,0.21875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,195,0.2578125,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,196,0.2734375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,197,0.26171875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,198,0.265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,199,0.27734375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,200,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,201,0.234375,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,202,0.2578125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,203,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,204,0.28515625,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,205,0.3125,syndrome_consistent,exact_correct,13,True
type2_1p5M_20260121_183806,206,0.30078125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,207,0.2265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,208,0.3125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,209,0.27734375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,210,0.21875,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,211,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,212,0.30859375,syndrome_consistent,exact_correct,9,True
type2_1p5M_20260121_183806,213,0.25390625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,214,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,215,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,216,0.26171875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,217,0.2890625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,218,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,219,0.25,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,220,0.2109375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,221,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,222,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,223,0.265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,224,0.25,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,225,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,226,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,227,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,228,0.23046875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,229,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,230,0.21875,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,231,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,232,0.2265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,233,0.25,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,234,0.29296875,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,235,0.30078125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,236,0.2734375,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,237,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,238,0.28125,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,239,0.26171875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,240,0.1796875,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,241,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,242,0.3125,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,243,0.26953125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,244,0.25,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,245,0.25,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,246,0.27734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,247,0.20703125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,248,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,249,0.28515625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,250,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,251,0.25,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,252,0.25390625,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,253,0.27734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,254,0.25390625,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,255,0.22265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,256,0.25,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,257,0.25,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,258,0.29296875,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,259,0.25,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,260,0.22265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,261,0.28125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,262,0.26171875,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,263,0.27734375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,264,0.23046875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,265,0.2890625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,266,0.26953125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,267,0.26171875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,268,0.265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,269,0.21484375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,270,0.2890625,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,271,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,272,0.28125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,273,0.234375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,274,0.17578125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,275,0.2890625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,276,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,277,0.27734375,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,278,0.28125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,279,0.1796875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,280,0.27734375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,281,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,282,0.24609375,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,283,0.30859375,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,284,0.23046875,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,285,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,286,0.265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,287,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,288,0.2734375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,289,0.16796875,syndrome_consistent,exact_correct,2,True
type2_1p5M_20260121_183806,290,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,291,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,292,0.265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,293,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,294,0.23828125,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,295,0.26171875,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,296,0.23828125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,297,0.26953125,syndrome_consistent,exact_correct,16,True
type2_1p5M_20260121_183806,298,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,299,0.2578125,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,300,0.265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,301,0.23828125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,302,0.23828125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,303,0.28125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,304,0.21875,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,305,0.1796875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,306,0.28515625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,307,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,308,0.32421875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,309,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,310,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,311,0.265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,312,0.26953125,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,313,0.30078125,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,314,0.25,decode_failed,iteration_limit,100,False
type2_1p5M_20260121_183806,315,0.29296875,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,316,0.28125,syndrome_consistent,exact_correct,10,True
type2_1p5M_20260121_183806,317,0.234375,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,318,0.26171875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,319,0.28125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,320,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,321,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,322,0.21875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,323,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,324,0.25,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,325,0.27734375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,326,0.28125,decode_failed,iteration_limit,100,False
type2_1p5M_20260121_183806,327,0.25,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,328,0.2890625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,329,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,330,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,331,0.1640625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,332,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,333,0.2890625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,334,0.24609375,syndrome_consistent,exact_correct,4,True
