dataset_id,method,frame_idx,decode_success,verify_success,raw_frame_ser,raw_frame_ber,post_frame_ser,post_frame_ber,leak_bits_frame,iterations_used,runtime_ms,syndrome_bits_frame,verification_bits_frame,other_disclosures_bits,parity_fraction,h_rows,h_cols,h_density,mapping,llr_mode,bitplane_rate_mode,bitplane_raw_ber_list,bitplane_success_list,estimated_error_rate,osd_order,bp_method,max_iter,fallback_to_raw_bob,failure_reason,dimension,bin_width_ps,data_mode,frame_cap,param_hash
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,2,False,False,0.171875,0.04296875,0.171875,0.04296875,123.0,60,73.22449999628589,91,32,0,1.0,43,64,0.06976744186046512,gray,bsc_estimated,per_bitplane_raw_ber,"[0.0, 0.015625, 0.03125, 0.125]","[True, True, True, True]",0.04296875,0,minimum_sum,20,True,candidate_failed_verification,16,100,real_data,4,14a31b5b2a7161cd
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,3,False,False,0.21875,0.0625,0.21875,0.0625,140.0,80,96.6813999984879,108,32,0,1.0,32,64,0.09375,gray,bsc_estimated,per_bitplane_raw_ber,"[0.09375, 0.03125, 0.046875, 0.078125]","[True, True, True, True]",0.0625,0,minimum_sum,20,True,candidate_failed_verification,16,100,real_data,4,14a31b5b2a7161cd
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,0,False,False,0.265625,0.09765625,0.265625,0.09765625,182.0,200,380.33000001451,150,32,0,0.9,43,64,0.06976744186046512,gray,hard,per_bitplane_raw_ber,"[0.0625, 0.0625, 0.140625, 0.125]","[True, True, True, True]",0.09765625,0,minimum_sum,50,True,candidate_failed_verification,16,100,real_data,4,a299c9feec31c721
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,1,False,False,0.140625,0.0546875,0.140625,0.0546875,130.0,153,70.78949999413453,98,32,0,0.9,32,64,0.09375,gray,hard,per_bitplane_raw_ber,"[0.046875, 0.046875, 0.03125, 0.09375]","[True, True, True, True]",0.0546875,0,minimum_sum,50,True,candidate_failed_verification,16,100,real_data,4,a299c9feec31c721
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,2,False,False,0.171875,0.04296875,0.171875,0.04296875,123.0,150,81.47139998618513,91,32,0,0.9,43,64,0.06976744186046512,gray,hard,per_bitplane_raw_ber,"[0.0, 0.015625, 0.03125, 0.125]","[True, True, True, True]",0.04296875,0,minimum_sum,50,True,candidate_failed_verification,16,100,real_data,4,a299c9feec31c721
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,3,False,False,0.21875,0.0625,0.21875,0.0625,140.0,200,88.94069999223575,108,32,0,0.9,32,64,0.09375,gray,hard,per_bitplane_raw_ber,"[0.09375, 0.03125, 0.046875, 0.078125]","[True, True, True, True]",0.0625,0,minimum_sum,50,True,candidate_failed_verification,16,100,real_data,4,a299c9feec31c721
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,0,False,False,0.265625,0.09765625,0.265625,0.09765625,182.0,80,374.7653999889735,150,32,0,1.0,43,64,0.06976744186046512,gray,hard,per_bitplane_raw_ber,"[0.0625, 0.0625, 0.140625, 0.125]","[True, True, True, True]",0.09765625,0,minimum_sum,20,True,candidate_failed_verification,16,100,real_data,4,0103c9bbee056421
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,1,False,False,0.140625,0.0546875,0.140625,0.0546875,130.0,63,65.94130001030862,98,32,0,1.0,32,64,0.09375,gray,hard,per_bitplane_raw_ber,"[0.046875, 0.046875, 0.03125, 0.09375]","[True, True, True, True]",0.0546875,0,minimum_sum,20,True,candidate_failed_verification,16,100,real_data,4,0103c9bbee056421
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,2,False,False,0.171875,0.04296875,0.171875,0.04296875,123.0,60,83.63929999177344,91,32,0,1.0,43,64,0.06976744186046512,gray,hard,per_bitplane_raw_ber,"[0.0, 0.015625, 0.03125, 0.125]","[True, True, True, True]",0.04296875,0,minimum_sum,20,True,candidate_failed_verification,16,100,real_data,4,0103c9bbee056421
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,3,False,False,0.21875,0.0625,0.21875,0.0625,140.0,80,96.7219999874942,108,32,0,1.0,32,64,0.09375,gray,hard,per_bitplane_raw_ber,"[0.09375, 0.03125, 0.046875, 0.078125]","[True, True, True, True]",0.0625,0,minimum_sum,20,True,candidate_failed_verification,16,100,real_data,4,0103c9bbee056421
