split,method,config_id,config_json,attempted_frames,verified_successes,failed_frames,same_method_total_leak_bits,runtime_s,method_status,leakage_comparison_note
tuning,cascade_lite,5c259b18b61c4c74,"{""block_size_schedule"": [16, 32, 64, 128], ""mapping"": ""gray"", ""num_passes"": 4, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",60,58,2,14885.0,0.045030799927189946,ok,method-specific disclosure accounting; not cross-method ranked
tuning,cascade_lite,1725a914f7084a6a,"{""block_size_schedule"": [12, 6, 24, 13], ""mapping"": ""gray"", ""num_passes"": 4, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",60,60,0,33641.0,0.06869600003119558,ok,method-specific disclosure accounting; not cross-method ranked
tuning,cascade_lite,3e176dde39c36dd5,"{""block_size_schedule"": [8, 4, 16, 13], ""mapping"": ""gray"", ""num_passes"": 4, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",60,60,0,44112.0,0.08121960004791617,ok,method-specific disclosure accounting; not cross-method ranked
tuning,cascade_lite,039383ac24ff5e9c,"{""block_size_schedule"": [16, 32, 64, 128], ""mapping"": ""gray"", ""num_passes"": 3, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",60,55,5,14243.0,0.041998300002887845,ok,method-specific disclosure accounting; not cross-method ranked
tuning,layered_ldpc_lite,66b56e63ef59ee2c,"{""bitplane_rate_mode"": ""uniform"", ""bp_method"": ""minimum_sum"", ""column_weight"": 3, ""ldpc_seed"": 20260428, ""llr_mode"": ""bsc_estimated"", ""mapping"": ""gray"", ""max_iter"": 20, ""osd_order"": 0, ""parity_fraction"": 0.8}",60,41,19,33120.0,0.6650366999674588,ok,method-specific disclosure accounting; not cross-method ranked
tuning,layered_ldpc_lite,501fcad4c999aa12,"{""bitplane_rate_mode"": ""uniform"", ""bp_method"": ""minimum_sum"", ""column_weight"": 3, ""ldpc_seed"": 20260428, ""llr_mode"": ""bsc_estimated"", ""mapping"": ""gray"", ""max_iter"": 50, ""osd_order"": 0, ""parity_fraction"": 0.8}",60,40,20,33120.0,0.35047380009200424,ok,method-specific disclosure accounting; not cross-method ranked
tuning,layered_ldpc_lite,bb6983ebcd097201,"{""bitplane_rate_mode"": ""uniform"", ""bp_method"": ""minimum_sum"", ""column_weight"": 3, ""ldpc_seed"": 20260428, ""llr_mode"": ""bsc_estimated"", ""mapping"": ""gray"", ""max_iter"": 50, ""osd_order"": 0, ""parity_fraction"": 0.9}",60,53,7,36720.0,0.3731900999555364,ok,method-specific disclosure accounting; not cross-method ranked
tuning,layered_ldpc_lite,d113d97b728b14c2,"{""bitplane_rate_mode"": ""uniform"", ""bp_method"": ""minimum_sum"", ""column_weight"": 3, ""ldpc_seed"": 20260428, ""llr_mode"": ""bsc_estimated"", ""mapping"": ""gray"", ""max_iter"": 50, ""osd_order"": 0, ""parity_fraction"": 1.0}",60,58,2,40320.0,0.38458860001992434,ok,method-specific disclosure accounting; not cross-method ranked
