frame_id,status,exact_correct,syndrome_ok,postprocess_used,iterations,decoder_status,runtime_s,syndrome_symbols,syndrome_bits
0,exact_mismatch,False,True,True,10,max_iter_reached,35.375,73,730
1,exact_mismatch,False,True,True,10,max_iter_reached,35.125,73,730
2,exact_mismatch,False,True,True,10,max_iter_reached,35.187,73,730
3,exact_mismatch,False,True,True,8,converged_no_syndrome,28.453,73,730
