frame_id,status,exact_correct,syndrome_ok,postprocess_used,iterations,decoder_status,runtime_s,syndrome_symbols,syndrome_bits
0,exact_mismatch,False,True,True,11,converged_no_syndrome,2.562,4,40
1,exact_correct,True,True,False,3,success,0.719,4,40
2,exact_mismatch,False,True,True,11,converged_no_syndrome,2.593,4,40
3,exact_mismatch,False,True,True,60,max_iter_reached,13.953,4,40
4,exact_mismatch,False,True,True,60,max_iter_reached,13.797,4,40
5,exact_correct,True,True,True,3,converged_no_syndrome,0.688,4,40
6,exact_correct,True,True,False,4,success,0.953,4,40
7,exact_correct,True,True,False,7,success,1.64,4,40
