split,locked_frame_key,dataset_id,frame_id,method,config_id,decode_success,verify_success,verified_success,frame_status,raw_frame_ser,raw_frame_ber,post_frame_ser,leak_bits_frame,runtime_ms,method_status,config_json,run_elapsed_s
confirmation,real_typeii_20db_d1024_bw180_blk0:204,real_typeii_20db_d1024_bw180_blk0,204,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.28125,0.028125,0.0,390.0,1.652900013141334,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:207,real_typeii_20db_d1024_bw180_blk0,207,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.171875,0.0171875,0.0,365.0,1.2482000747695565,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:210,real_typeii_20db_d1024_bw180_blk0,210,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.15625,0.015625,0.0,362.0,1.2280999217182398,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:212,real_typeii_20db_d1024_bw180_blk0,212,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.15625,0.015625,0.0,364.0,1.213400042615831,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:215,real_typeii_20db_d1024_bw180_blk0,215,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.21875,0.021875,0.0,376.0,1.4204001054167747,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:216,real_typeii_20db_d1024_bw180_blk0,216,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.3125,0.03125,0.0,402.0,1.8173999851569533,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:224,real_typeii_20db_d1024_bw180_blk0,224,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.234375,0.0234375,0.0,379.0,1.4271000400185585,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:230,real_typeii_20db_d1024_bw180_blk0,230,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.15625,0.015625,0.0,364.0,1.3033999130129814,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:261,real_typeii_20db_d1024_bw180_blk0,261,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.25,0.025,0.0,384.0,1.5743999974802136,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:273,real_typeii_20db_d1024_bw180_blk0,273,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.296875,0.0296875,0.0,393.0,1.7102999845519662,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
