dataset_id,dimension,bin_width_ps,method,frame_len_symbols,param_hash,leak_EC_actual_bits,leak_EC_per_input_bit,leakage_accounting
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,64,e8db1e33326bc16a,824.0,1.0729166666666667,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,64,c0088d2836df2d57,896.0,1.1666666666666667,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,64,9670a15685aa444a,824.0,1.0729166666666667,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,64,e70c48e72e0f514c,896.0,1.1666666666666667,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,64,221e5a91339f6e44,752.0,0.9791666666666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,64,dc1d252b3b27a80e,512.0,0.6666666666666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,64,ec874e3fd7633e78,644.0,0.8385416666666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,64,1b68567774e87e2e,512.0,0.6666666666666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,64,f3f67ce02bdd88ce,644.0,0.8385416666666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,64,b07a3943cf9048dc,752.0,0.9791666666666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,64,221e5a91339f6e44,752.0,0.9791666666666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,64,e8db1e33326bc16a,824.0,1.0729166666666667,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,64,9670a15685aa444a,824.0,1.0729166666666667,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,64,c0088d2836df2d57,896.0,1.1666666666666667,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,64,e70c48e72e0f514c,896.0,1.1666666666666667,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,64,1b68567774e87e2e,512.0,0.6666666666666666,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,64,dc1d252b3b27a80e,512.0,0.6666666666666666,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,64,b07a3943cf9048dc,752.0,0.9791666666666666,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,64,ec874e3fd7633e78,644.0,0.8385416666666666,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,64,f3f67ce02bdd88ce,644.0,0.8385416666666666,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,64,9670a15685aa444a,824.0,1.0729166666666667,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,64,221e5a91339f6e44,752.0,0.9791666666666666,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,64,c0088d2836df2d57,896.0,1.1666666666666667,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,64,e70c48e72e0f514c,896.0,1.1666666666666667,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,64,e8db1e33326bc16a,824.0,1.0729166666666667,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,128,1cdb1b55b06d0718,4948.0,0.96640625,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,128,7bb66119b31ce8cd,1750.0,0.341796875,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,128,3ddb0e813f8c9fa7,1844.0,0.36015625,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,128,e41b94e22127bc2a,3530.0,0.689453125,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,cascade_lite,128,7bb66119b31ce8cd,1825.0,0.3564453125,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,cascade_lite,128,7ee822c7f60512c0,4372.0,0.85390625,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,128,d8c9e97fcf2fa52f,5740.0,1.12109375,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,cascade_lite,128,3ddb0e813f8c9fa7,1905.0,0.3720703125,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,cascade_lite,128,e41b94e22127bc2a,3580.0,0.69921875,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,128,7ee822c7f60512c0,4322.0,0.844140625,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,cascade_lite,128,d8c9e97fcf2fa52f,5777.0,1.1283203125,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,cascade_lite,128,1cdb1b55b06d0718,4985.0,0.9736328125,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,cascade_lite,128,3ddb0e813f8c9fa7,908.0,0.88671875,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,cascade_lite,128,d8c9e97fcf2fa52f,1298.0,1.267578125,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,cascade_lite,128,1cdb1b55b06d0718,1138.0,1.111328125,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,cascade_lite,128,7bb66119b31ce8cd,820.0,0.80078125,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,cascade_lite,128,e41b94e22127bc2a,1086.0,1.060546875,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,cascade_lite,128,e41b94e22127bc2a,1138.0,1.111328125,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,cascade_lite,128,7ee822c7f60512c0,4334.0,0.846484375,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,cascade_lite,128,e41b94e22127bc2a,3542.0,0.691796875,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,cascade_lite,128,7bb66119b31ce8cd,1086.0,1.060546875,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,cascade_lite,128,3ddb0e813f8c9fa7,1855.0,0.3623046875,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,cascade_lite,128,d8c9e97fcf2fa52f,5752.0,1.1234375,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,cascade_lite,128,7ee822c7f60512c0,1298.0,1.267578125,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,cascade_lite,128,3ddb0e813f8c9fa7,1246.0,1.216796875,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,cascade_lite,128,7bb66119b31ce8cd,1775.0,0.3466796875,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,cascade_lite,128,1cdb1b55b06d0718,1086.0,1.060546875,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,cascade_lite,128,1cdb1b55b06d0718,4960.0,0.96875,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,cascade_lite,128,7bb66119b31ce8cd,829.0,0.8095703125,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,cascade_lite,128,d8c9e97fcf2fa52f,1246.0,1.216796875,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,cascade_lite,128,7ee822c7f60512c0,1246.0,1.216796875,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,cascade_lite,128,1cdb1b55b06d0718,1152.0,1.125,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,cascade_lite,128,7bb66119b31ce8cd,1291.0,1.00859375,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,cascade_lite,128,3ddb0e813f8c9fa7,1312.0,1.28125,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,cascade_lite,128,d8c9e97fcf2fa52f,1312.0,1.28125,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,cascade_lite,128,1cdb1b55b06d0718,1433.0,1.11953125,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,cascade_lite,128,e41b94e22127bc2a,1152.0,1.125,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,cascade_lite,128,7bb66119b31ce8cd,1433.0,1.11953125,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,cascade_lite,128,7ee822c7f60512c0,1633.0,1.27578125,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,cascade_lite,128,7ee822c7f60512c0,1312.0,1.28125,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,cascade_lite,128,3ddb0e813f8c9fa7,1633.0,1.27578125,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,cascade_lite,128,d8c9e97fcf2fa52f,1633.0,1.27578125,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,cascade_lite,128,7ee822c7f60512c0,1643.0,1.28359375,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,cascade_lite,128,e41b94e22127bc2a,1433.0,1.11953125,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,128,e41b94e22127bc2a,1445.0,1.12890625,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,128,7bb66119b31ce8cd,1291.0,1.00859375,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,cascade_lite,128,3ddb0e813f8c9fa7,1491.0,1.16484375,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,128,7bb66119b31ce8cd,508.0,0.6614583333333334,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,128,1cdb1b55b06d0718,1445.0,1.12890625,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,128,7ee822c7f60512c0,1645.0,1.28515625,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,cascade_lite,128,e41b94e22127bc2a,1443.0,1.12734375,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,128,7bb66119b31ce8cd,364.0,0.4739583333333333,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,128,7ee822c7f60512c0,756.0,0.984375,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,128,7bb66119b31ce8cd,1063.0,0.83046875,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,cascade_lite,128,1cdb1b55b06d0718,1443.0,1.12734375,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,128,d8c9e97fcf2fa52f,1645.0,1.28515625,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,128,3ddb0e813f8c9fa7,574.0,0.7473958333333334,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,128,d8c9e97fcf2fa52f,958.0,1.2473958333333333,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,128,3ddb0e813f8c9fa7,407.0,0.5299479166666666,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,128,e41b94e22127bc2a,738.0,0.9609375,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,128,1cdb1b55b06d0718,815.0,1.0611979166666667,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,128,e41b94e22127bc2a,717.0,0.93359375,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,128,d8c9e97fcf2fa52f,961.0,1.2513020833333333,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,128,3ddb0e813f8c9fa7,1645.0,1.28515625,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,128,7bb66119b31ce8cd,455.0,0.5924479166666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,128,e41b94e22127bc2a,747.0,0.97265625,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,128,1cdb1b55b06d0718,838.0,1.0911458333333333,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,128,7ee822c7f60512c0,837.0,1.08984375,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,128,7bb66119b31ce8cd,621.0,0.80859375,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,cascade_lite,128,d8c9e97fcf2fa52f,1643.0,1.28359375,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,128,7ee822c7f60512c0,867.0,1.12890625,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,128,d8c9e97fcf2fa52f,935.0,1.2174479166666667,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,128,7ee822c7f60512c0,1625.0,1.26953125,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,128,3ddb0e813f8c9fa7,664.0,0.8645833333333334,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,128,e41b94e22127bc2a,1425.0,1.11328125,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,128,3ddb0e813f8c9fa7,701.0,0.9127604166666666,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,128,d8c9e97fcf2fa52f,1625.0,1.26953125,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,128,7ee822c7f60512c0,947.0,1.2330729166666667,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,128,1cdb1b55b06d0718,924.0,1.203125,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,128,1cdb1b55b06d0718,841.0,1.0950520833333333,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,128,d8c9e97fcf2fa52f,1044.0,1.359375,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,128,1cdb1b55b06d0718,1425.0,1.11328125,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,128,e41b94e22127bc2a,827.0,1.0768229166666667,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,128,3ddb0e813f8c9fa7,1625.0,1.26953125,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,128,e70c48e72e0f514c,5248.0,1.025,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,128,f3f67ce02bdd88ce,3568.0,0.696875,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,128,9670a15685aa444a,4768.0,0.93125,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,128,ec874e3fd7633e78,3568.0,0.696875,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,128,1b68567774e87e2e,2688.0,0.525,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,128,ec874e3fd7633e78,3568.0,0.696875,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,128,1b68567774e87e2e,2688.0,0.525,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,128,dc1d252b3b27a80e,2688.0,0.525,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,128,f3f67ce02bdd88ce,3568.0,0.696875,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,128,dc1d252b3b27a80e,2688.0,0.525,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,128,221e5a91339f6e44,4248.0,0.8296875,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,128,b07a3943cf9048dc,4248.0,0.8296875,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,128,b07a3943cf9048dc,4248.0,0.8296875,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,128,221e5a91339f6e44,4248.0,0.8296875,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,128,e8db1e33326bc16a,4768.0,0.93125,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,128,c0088d2836df2d57,5248.0,1.025,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,128,1b68567774e87e2e,576.0,0.5625,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,128,dc1d252b3b27a80e,576.0,0.5625,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,128,ec874e3fd7633e78,752.0,0.734375,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,128,f3f67ce02bdd88ce,752.0,0.734375,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,128,b07a3943cf9048dc,888.0,0.8671875,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,128,221e5a91339f6e44,888.0,0.8671875,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,128,9670a15685aa444a,992.0,0.96875,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,128,e8db1e33326bc16a,992.0,0.96875,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,128,9670a15685aa444a,4768.0,0.93125,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,128,1b68567774e87e2e,2688.0,0.525,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,128,e8db1e33326bc16a,4768.0,0.93125,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,128,dc1d252b3b27a80e,2688.0,0.525,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,128,c0088d2836df2d57,5248.0,1.025,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,128,e70c48e72e0f514c,5248.0,1.025,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,128,ec874e3fd7633e78,3568.0,0.696875,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,128,b07a3943cf9048dc,4248.0,0.8296875,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,128,e8db1e33326bc16a,4768.0,0.93125,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,128,f3f67ce02bdd88ce,3568.0,0.696875,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,128,221e5a91339f6e44,4248.0,0.8296875,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,128,c0088d2836df2d57,1088.0,1.0625,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,128,e70c48e72e0f514c,5248.0,1.025,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,128,c0088d2836df2d57,5248.0,1.025,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,128,9670a15685aa444a,4768.0,0.93125,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,128,e70c48e72e0f514c,1088.0,1.0625,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,128,1b68567774e87e2e,576.0,0.5625,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,128,ec874e3fd7633e78,752.0,0.734375,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,128,dc1d252b3b27a80e,576.0,0.5625,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,128,f3f67ce02bdd88ce,752.0,0.734375,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,128,221e5a91339f6e44,888.0,0.8671875,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,128,b07a3943cf9048dc,888.0,0.8671875,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,128,9670a15685aa444a,992.0,0.96875,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,128,e8db1e33326bc16a,992.0,0.96875,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,128,e70c48e72e0f514c,1088.0,1.0625,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,128,1b68567774e87e2e,576.0,0.5625,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,128,c0088d2836df2d57,1088.0,1.0625,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,128,dc1d252b3b27a80e,576.0,0.5625,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,128,ec874e3fd7633e78,752.0,0.734375,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,128,f3f67ce02bdd88ce,752.0,0.734375,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,128,221e5a91339f6e44,888.0,0.8671875,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,128,b07a3943cf9048dc,888.0,0.8671875,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,128,c0088d2836df2d57,1088.0,1.0625,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,128,9670a15685aa444a,992.0,0.96875,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,128,e8db1e33326bc16a,992.0,0.96875,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,128,e70c48e72e0f514c,1088.0,1.0625,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,128,dc1d252b3b27a80e,704.0,0.55,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,128,ec874e3fd7633e78,924.0,0.721875,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,128,1b68567774e87e2e,704.0,0.55,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,128,b07a3943cf9048dc,1094.0,0.8546875,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,128,f3f67ce02bdd88ce,924.0,0.721875,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,128,221e5a91339f6e44,1094.0,0.8546875,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,128,9670a15685aa444a,1224.0,0.95625,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,128,e8db1e33326bc16a,1224.0,0.95625,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,128,c0088d2836df2d57,1344.0,1.05,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,128,dc1d252b3b27a80e,704.0,0.55,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,128,e70c48e72e0f514c,1344.0,1.05,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,128,1b68567774e87e2e,704.0,0.55,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,128,ec874e3fd7633e78,924.0,0.721875,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,128,b07a3943cf9048dc,1094.0,0.8546875,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,128,f3f67ce02bdd88ce,924.0,0.721875,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,128,221e5a91339f6e44,1094.0,0.8546875,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,128,9670a15685aa444a,1224.0,0.95625,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,128,e8db1e33326bc16a,1224.0,0.95625,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,128,c0088d2836df2d57,1344.0,1.05,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,128,dc1d252b3b27a80e,704.0,0.55,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,128,e70c48e72e0f514c,1344.0,1.05,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,128,ec874e3fd7633e78,924.0,0.721875,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,128,1b68567774e87e2e,704.0,0.55,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,128,f3f67ce02bdd88ce,924.0,0.721875,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,128,b07a3943cf9048dc,1094.0,0.8546875,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,128,9670a15685aa444a,1224.0,0.95625,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,128,221e5a91339f6e44,1094.0,0.8546875,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,128,e8db1e33326bc16a,1224.0,0.95625,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,128,dc1d252b3b27a80e,704.0,0.55,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,128,1b68567774e87e2e,704.0,0.55,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,128,c0088d2836df2d57,1344.0,1.05,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,128,e70c48e72e0f514c,1344.0,1.05,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,128,dc1d252b3b27a80e,448.0,0.5833333333333334,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,128,ec874e3fd7633e78,924.0,0.721875,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,128,f3f67ce02bdd88ce,924.0,0.721875,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,128,ec874e3fd7633e78,580.0,0.7552083333333334,raw_EC_bits
