stratum,plan_frame_id,alice_sha256,bob_sha256,transcript_bytes_len,transcript_bytes_sha256,dataset_id,frame_id,n_pairs,pair_idx_sequence_sha256,method,attempted,denominator_included,status,failure_reason,dimension,frame_len_symbols,raw_ser,verification_invoked,verification_seed_id,verification_tag_bits,epsilon_ec,key_dependent_disclosure_bits_total,public_control_bits_total,transcript_first_event_id,transcript_last_event_id,transcript_sha256,runtime_s,decoder_call_count,verification_check_count,ldpc_syndrome_bits,verification_tag_bits_component,selection_sha256,channel_model_sha256,codebook_manifest_sha256,policy_sha256,mapping,leakage_comparison_policy,backend_name,backend_version
d1024_bw120,d1024_bw120:031ab05ebe0ae37da4468bab5cf133f6d46ffd4b38e2e0ef5d6f61b52ab20e8d,3263d8a5a357fa3beafa7822b72d5a00ab32ffc8f20a9b65f6ef3b4fcb477edf,d73375cf39763ad386c16528bfcd4ce626a7c991b874190a0b81dff0d6c3c45f,4395,a49557281afbe769dcdff83499d0ff6a888f2e2d73f05f89d735f75c0c0b948a,d1024_bw120,d1024_bw120:031ab05ebe0ae37da4468bab5cf133f6d46ffd4b38e2e0ef5d6f61b52ab20e8d,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verify_failed,toeplitz_mismatch,1024,256,0.1328125,true,df48197db3ea0afb63c66fb6eb13eef950f0e9501ee902863fdb144352ad7281,64,5.421010862427522e-20,648,2623,1,13,a49557281afbe769dcdff83499d0ff6a888f2e2d73f05f89d735f75c0c0b948a,0.046999999991385266,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:031dfa3b8392df49fb78ad8cb1a60210e064f0b0eef5a1648672b8ffe0def914,36eeb033846a96f16cba8288e664741dcd9f53aad2a8d896916ee6ec9e192fee,8f7c8af7307d0757b82ad8f26b1d68128107de5ca197ea976e82f2e181bcb2e6,4392,398dda4c0263df36f38457f43a5294ed97a15ea059dd2f13f2914e1f77298b60,d1024_bw120,d1024_bw120:031dfa3b8392df49fb78ad8cb1a60210e064f0b0eef5a1648672b8ffe0def914,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.125,true,c2095add599dcb7c042a8c3be4db6c5d961789f1e16bba84b852a8c9b02dd005,64,5.421010862427522e-20,648,2623,1,13,398dda4c0263df36f38457f43a5294ed97a15ea059dd2f13f2914e1f77298b60,0.030999999988125637,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:03332033565f05b580bc9ffaa0b7c8f31ab562e4ae6321245a3f7632b9561fe1,e205cab5c9b9da49002939c259a8658cf1fb26ff2558424615f29642e4c64bd2,a3fe1a6ce66ff61bcbbc144cc8a3a89e62c40d3e79d7aea12af2ef7ea0839bd2,4392,22eab401b963f55b82083cc0646261db7c0d93462f90d57f34c556aed88e355e,d1024_bw120,d1024_bw120:03332033565f05b580bc9ffaa0b7c8f31ab562e4ae6321245a3f7632b9561fe1,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.1015625,true,1948d356619b7f212df09b689fdbbff46964f764caee0fca5cdc6d2a1448b7ef,64,5.421010862427522e-20,648,2623,1,13,22eab401b963f55b82083cc0646261db7c0d93462f90d57f34c556aed88e355e,0.0470000000204891,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:033b3d635f275e5825a621ba6c0960a1590430dada31e02b06f37a7644370264,4693459e603737d2df5a3bc6ee927cad1327f463904542cf6484f6529daf7284,93a0bc9d2f598f3dcd44c9879977f08e768b6a8c70fb0b6b7c85705d067e7915,4392,3d7705faa6db2656f5a92ed32a68bc1a47352aeba866471b4396e4fbd57eef1b,d1024_bw120,d1024_bw120:033b3d635f275e5825a621ba6c0960a1590430dada31e02b06f37a7644370264,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.09765625,true,0b5e14fb2ca2cc504e1c4238696ce2c0800cc4d9e3b3ce2fd574772b7c1a0de0,64,5.421010862427522e-20,648,2623,1,13,3d7705faa6db2656f5a92ed32a68bc1a47352aeba866471b4396e4fbd57eef1b,0.030999999988125637,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:03d6a403dbacf17aa01f95d71e1cf03510b3689299b81feea580e2c45d2c6959,5ec834623dff1c68f5c6ffce479e9016e0c11a634ac1e4663edd1bc88a0bfa0d,f663b4910c15fb9d34cc2e7e70af1386ea66c216d51c51330e1a81f43e8fcaa5,4392,3ea393b829ce3d308801b12877be7a4d440d513a8c4f886cc682aab223aa9d45,d1024_bw120,d1024_bw120:03d6a403dbacf17aa01f95d71e1cf03510b3689299b81feea580e2c45d2c6959,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.1015625,true,380c93eb508d7bb050e8f66fd18ce56960c35eef0042464902e51e8bc7b70df0,64,5.421010862427522e-20,648,2623,1,13,3ea393b829ce3d308801b12877be7a4d440d513a8c4f886cc682aab223aa9d45,0.030999999988125637,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:04378fae9f14cb59aa05a74ef90d146e3c4bea1caca6055d826cc193f9f53063,9259337f5cfb675e431114f6d86cb49dd1a04228d4d14244ae3b19e0cca8ad2e,05e084293c915ce48478852097cd982d11ea09b41af0218ffb00f83ace71c43c,4392,14b669d120166eca0d667bd6bfc6f47c2be991015b5f95641b94266f26987079,d1024_bw120,d1024_bw120:04378fae9f14cb59aa05a74ef90d146e3c4bea1caca6055d826cc193f9f53063,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.10546875,true,476f8caba6765786088fc13397b68522c96dd753148bbc709ee471bf44eef099,64,5.421010862427522e-20,648,2623,1,13,14b669d120166eca0d667bd6bfc6f47c2be991015b5f95641b94266f26987079,0.031000000017229468,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:048fbf9365066447f0f83138d3b7762002c78be687a68b2fbb3b22491f66d98e,07057435270cb9283b32d35533bc27828869083f6e270af157c632b02a090371,a973f9d0d87851c739192733a0ea7b6f8f86dcbf1160555864beed11320bc92c,4392,0dce289920c5669b3e7630a0e5912e82ff3d966f7571aa02a208f1704c338104,d1024_bw120,d1024_bw120:048fbf9365066447f0f83138d3b7762002c78be687a68b2fbb3b22491f66d98e,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.11328125,true,7a56e1d9dc0902294afbc20ecde236d03614f63608b3d835240d05a60cabc4d6,64,5.421010862427522e-20,648,2623,1,13,0dce289920c5669b3e7630a0e5912e82ff3d966f7571aa02a208f1704c338104,0.030999999988125637,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:04a052c5d65226af61ff3a4b9e8ffc69257a8b877723ae5a452b9d25eaa1d9a4,de952cc4264d4193af656c0c30ba9cd7d0e54088a440ea0501140b525ce97ff0,04e40c2287e17d789f9fb5325d127956aea91c2e3546b2d81a385683f15fb249,4392,1acf788c604aabd569f196509c45101b17c65b05dd5fdb87450869015f3f0781,d1024_bw120,d1024_bw120:04a052c5d65226af61ff3a4b9e8ffc69257a8b877723ae5a452b9d25eaa1d9a4,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.140625,true,d5aea19ad2bff11c3b5946d5a7b4bdacdfc12442f8d4370ff5654fac58ea10ea,64,5.421010862427522e-20,648,2623,1,13,1acf788c604aabd569f196509c45101b17c65b05dd5fdb87450869015f3f0781,0.031000000017229468,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:05389fa527df26571f778645642840b202bdd94dc23fb945733cc505040c3b32,0bccee47c8b41928c46aee20d8d77bc9bb51916146e743e7ddd0fb1b036518f1,2fbd692b640e20b563045191149639a6529409a04a0576a04384991c5f6c3760,4392,9720fb0bb45e5df3e3d9d422e3b05888c305323ca5e2c39ee046f09d81bd8ebb,d1024_bw120,d1024_bw120:05389fa527df26571f778645642840b202bdd94dc23fb945733cc505040c3b32,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.11328125,true,a3921ab0426ba5376df829c06980074acc93fadbb7abedaf48329446e86b9a70,64,5.421010862427522e-20,648,2623,1,13,9720fb0bb45e5df3e3d9d422e3b05888c305323ca5e2c39ee046f09d81bd8ebb,0.031000000017229468,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:0539ca8a4640c41efcb5dc429fa087e3ec14e5a5709ab23ebd220c2668bee08e,e8d04a9b6106a9dbd8a80831a8ca852c58d318f590205f8bbf92f4d52a0df9af,526fb8d0186d47216d99f2448ecb85c48268c2f24af6d2b579ef5cb571258b3c,4392,9f494506733519523a51ef2a7ebaf21005ab8e0416b813e0b0627a8ae647ed35,d1024_bw120,d1024_bw120:0539ca8a4640c41efcb5dc429fa087e3ec14e5a5709ab23ebd220c2668bee08e,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.15625,true,f766caabe1e8ec12e35654b76bd447cfdb025dd861457234011bb9d321ee7981,64,5.421010862427522e-20,648,2623,1,13,9f494506733519523a51ef2a7ebaf21005ab8e0416b813e0b0627a8ae647ed35,0.030999999988125637,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
