frame_id,status,exact_correct,syndrome_ok,postprocess_used,iterations,decoder_status,runtime_s,syndrome_symbols,syndrome_bits
0,exact_mismatch,False,True,True,8,converged_no_syndrome,2.266,5,50
1,exact_correct,True,True,True,60,max_iter_reached,17.015,5,50
2,exact_correct,True,True,False,10,success,2.922,5,50
3,exact_correct,True,True,False,3,success,0.891,5,50
