frame_id,status,exact_correct,syndrome_ok,postprocess_used,iterations,decoder_status,runtime_s,syndrome_symbols,syndrome_bits
0,exact_mismatch,False,True,True,3,converged_no_syndrome,0.843,5,50
1,exact_mismatch,False,True,True,3,converged_no_syndrome,0.875,5,50
2,exact_mismatch,False,True,True,6,converged_no_syndrome,1.75,5,50
3,exact_mismatch,False,True,True,21,converged_no_syndrome,6.047,5,50
