n,plane_id,candidate_id,stratum_id,frame_id,attempted,status,terminal_prefix_id,rounds_attempted,syndrome_bits_disclosed,exact_match,policy_id,p_hat,backend_identity,runtime_s,role,source_sha256
256,6,1,p002,dev_n256_plane06_p002_f13,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0002204999327659607,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,1,p002,dev_n256_plane06_p002_f14,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00022519996855407953,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,1,p002,dev_n256_plane06_p002_f15,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0002221000613644719,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p001,dev_n256_plane06_p001_f00,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00033660000190138817,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p001,dev_n256_plane06_p001_f01,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00026249990332871675,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p001,dev_n256_plane06_p001_f02,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.0002470000181347132,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p001,dev_n256_plane06_p001_f03,true,development_exact_success,p075,3,192,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.000839899992570281,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p001,dev_n256_plane06_p001_f04,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00022739998530596495,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p001,dev_n256_plane06_p001_f05,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00022410007659345865,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p001,dev_n256_plane06_p001_f06,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00036529998760670424,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p001,dev_n256_plane06_p001_f07,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00023070001043379307,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p001,dev_n256_plane06_p001_f08,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00022360007278621197,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p001,dev_n256_plane06_p001_f09,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.0002239999594166875,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p001,dev_n256_plane06_p001_f10,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.0002218999434262514,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p001,dev_n256_plane06_p001_f11,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.0002261000918224454,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p001,dev_n256_plane06_p001_f12,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00021029997151345015,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p001,dev_n256_plane06_p001_f13,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00022419996093958616,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p001,dev_n256_plane06_p001_f14,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00022010004613548517,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p001,dev_n256_plane06_p001_f15,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00021899992134422064,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,2,p002,dev_n256_plane06_p002_f00,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00031420006416738033,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p002,dev_n256_plane06_p002_f01,true,development_exact_success,p075,3,192,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0016657999949529767,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p002,dev_n256_plane06_p002_f02,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00026220001745969057,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p002,dev_n256_plane06_p002_f03,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0002501000417396426,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p002,dev_n256_plane06_p002_f04,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0002427001018077135,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p002,dev_n256_plane06_p002_f05,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0002413000911474228,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p002,dev_n256_plane06_p002_f06,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0002505999291315675,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p002,dev_n256_plane06_p002_f07,true,development_exact_success,p075,3,192,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0009671000298112631,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p002,dev_n256_plane06_p002_f08,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00023539992980659008,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p002,dev_n256_plane06_p002_f09,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00022879999596625566,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p002,dev_n256_plane06_p002_f10,true,development_exact_success,p0625,2,160,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0006406999891623855,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p002,dev_n256_plane06_p002_f11,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00025750009808689356,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p002,dev_n256_plane06_p002_f12,true,development_exact_success,p0625,2,160,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0007701000431552529,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p002,dev_n256_plane06_p002_f13,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00022389995865523815,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p002,dev_n256_plane06_p002_f14,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00022879999596625566,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,2,p002,dev_n256_plane06_p002_f15,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00024279998615384102,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p001,dev_n256_plane06_p001_f00,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.0002850999590009451,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p001,dev_n256_plane06_p001_f01,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00026220001745969057,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p001,dev_n256_plane06_p001_f02,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00024839991237968206,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p001,dev_n256_plane06_p001_f03,true,development_exact_success,p075,3,192,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.0007870000554248691,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p001,dev_n256_plane06_p001_f04,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00022749998606741428,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p001,dev_n256_plane06_p001_f05,true,development_exact_success,p0625,2,160,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.0008063999703153968,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p001,dev_n256_plane06_p001_f06,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00039870000910013914,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p001,dev_n256_plane06_p001_f07,true,development_exact_success,p075,3,192,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.0011528999311849475,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p001,dev_n256_plane06_p001_f08,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00024359999224543571,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p001,dev_n256_plane06_p001_f09,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00024640001356601715,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p001,dev_n256_plane06_p001_f10,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00023680005688220263,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p001,dev_n256_plane06_p001_f11,true,development_exact_success,p0625,2,160,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.0006577000021934509,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p001,dev_n256_plane06_p001_f12,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00023180001880973577,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p001,dev_n256_plane06_p001_f13,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00023690005764365196,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p001,dev_n256_plane06_p001_f14,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00023220002185553312,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p001,dev_n256_plane06_p001_f15,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.012939453125,ldpc==2.4.1,0.00023440003860741854,sacrificed_development_only,1adbff654d9a5e6627331e5a28d9e90299cc246cb07f1cdba7bfee43d3da4517
256,6,3,p002,dev_n256_plane06_p002_f00,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00029609992634505033,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p002,dev_n256_plane06_p002_f01,true,development_exact_success,p075,3,192,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.000966200022958219,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p002,dev_n256_plane06_p002_f02,true,development_exact_success,p0625,2,160,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0004897000035271049,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p002,dev_n256_plane06_p002_f03,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0002245999639853835,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p002,dev_n256_plane06_p002_f04,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00022440007887780666,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p002,dev_n256_plane06_p002_f05,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00022460008040070534,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p002,dev_n256_plane06_p002_f06,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00029639992862939835,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p002,dev_n256_plane06_p002_f07,true,development_exact_success,p075,3,192,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0010998999932780862,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p002,dev_n256_plane06_p002_f08,true,development_exact_success,p075,3,192,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00115130003541708,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p002,dev_n256_plane06_p002_f09,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00024860003031790257,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p002,dev_n256_plane06_p002_f10,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0002413999754935503,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p002,dev_n256_plane06_p002_f11,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0002427001018077135,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p002,dev_n256_plane06_p002_f12,true,development_exact_success,p0625,2,160,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0005130999488756061,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p002,dev_n256_plane06_p002_f13,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.0002332000294700265,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p002,dev_n256_plane06_p002_f14,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00023499992676079273,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,6,3,p002,dev_n256_plane06_p002_f15,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.021484375,ldpc==2.4.1,0.00024119997397065163,sacrificed_development_only,d76d825aa19cd720e6c6eb5d2bdfe0c6c0452f0bc4dfde19e2fadf512c30bdef
256,7,0,p001,dev_n256_plane07_p001_f00,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.010498046875,ldpc==2.4.1,0.00028979999478906393,sacrificed_development_only,31dbb6bf903c74e87fab0b1f753a6d7f6a2b2ad14a0d71b20b1e0c51057cdb8b
256,7,0,p001,dev_n256_plane07_p001_f01,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.010498046875,ldpc==2.4.1,0.0002454000059515238,sacrificed_development_only,31dbb6bf903c74e87fab0b1f753a6d7f6a2b2ad14a0d71b20b1e0c51057cdb8b
256,7,0,p001,dev_n256_plane07_p001_f02,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.010498046875,ldpc==2.4.1,0.00024230009876191616,sacrificed_development_only,31dbb6bf903c74e87fab0b1f753a6d7f6a2b2ad14a0d71b20b1e0c51057cdb8b
256,7,0,p001,dev_n256_plane07_p001_f03,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.010498046875,ldpc==2.4.1,0.0002297000028192997,sacrificed_development_only,31dbb6bf903c74e87fab0b1f753a6d7f6a2b2ad14a0d71b20b1e0c51057cdb8b
256,7,0,p001,dev_n256_plane07_p001_f04,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.010498046875,ldpc==2.4.1,0.00022739998530596495,sacrificed_development_only,31dbb6bf903c74e87fab0b1f753a6d7f6a2b2ad14a0d71b20b1e0c51057cdb8b
256,7,0,p001,dev_n256_plane07_p001_f05,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.010498046875,ldpc==2.4.1,0.00022580008953809738,sacrificed_development_only,31dbb6bf903c74e87fab0b1f753a6d7f6a2b2ad14a0d71b20b1e0c51057cdb8b
256,7,0,p001,dev_n256_plane07_p001_f06,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.010498046875,ldpc==2.4.1,0.00022819999139755964,sacrificed_development_only,31dbb6bf903c74e87fab0b1f753a6d7f6a2b2ad14a0d71b20b1e0c51057cdb8b
256,7,0,p001,dev_n256_plane07_p001_f07,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.010498046875,ldpc==2.4.1,0.00022639997769147158,sacrificed_development_only,31dbb6bf903c74e87fab0b1f753a6d7f6a2b2ad14a0d71b20b1e0c51057cdb8b
256,7,0,p001,dev_n256_plane07_p001_f08,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.010498046875,ldpc==2.4.1,0.00022059993352741003,sacrificed_development_only,31dbb6bf903c74e87fab0b1f753a6d7f6a2b2ad14a0d71b20b1e0c51057cdb8b
256,7,0,p001,dev_n256_plane07_p001_f09,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.010498046875,ldpc==2.4.1,0.000224200077354908,sacrificed_development_only,31dbb6bf903c74e87fab0b1f753a6d7f6a2b2ad14a0d71b20b1e0c51057cdb8b
256,7,0,p001,dev_n256_plane07_p001_f10,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.010498046875,ldpc==2.4.1,0.00022329995408654213,sacrificed_development_only,31dbb6bf903c74e87fab0b1f753a6d7f6a2b2ad14a0d71b20b1e0c51057cdb8b
256,7,0,p001,dev_n256_plane07_p001_f11,true,development_exact_success,p0625,2,160,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.010498046875,ldpc==2.4.1,0.0007653000066056848,sacrificed_development_only,31dbb6bf903c74e87fab0b1f753a6d7f6a2b2ad14a0d71b20b1e0c51057cdb8b
256,7,0,p001,dev_n256_plane07_p001_f12,true,development_exact_success,p050,1,128,true,1a9f0674ab29596293e0cc9bd5f3e9273741382679b8a955d3435d17f5a18cb1,0.010498046875,ldpc==2.4.1,0.00022629997693002224,sacrificed_development_only,31dbb6bf903c74e87fab0b1f753a6d7f6a2b2ad14a0d71b20b1e0c51057cdb8b
