role,stratum,plan_frame_id,alice_sha256,bob_sha256,transcript_bytes_len,transcript_bytes_sha256,dataset_id,frame_id,n_pairs,pair_idx_sequence_sha256,method,candidate_id,attempted,denominator_included,status,failure_reason,dimension,frame_len_symbols,raw_ser,fallback_invoked,rounds_attempted,verification_invoked,verification_seed_id_round0,verification_seed_id_round1,verification_tag_bits,epsilon_ec,key_dependent_disclosure_bits_total,public_control_bits_total,transcript_first_event_id,transcript_last_event_id,transcript_sha256,runtime_s,decoder_call_count,verification_check_count,ldpc_syndrome_bits,h1_syndrome_bits,h2_syndrome_bits,verification_tag_bits_component,feedback_control_bits,selection_sha256,channel_model_sha256,h1_codebook_manifest_sha256,h2_manifest_sha256,policy_sha256,mapping,leakage_comparison_policy,backend_name,backend_version
real,bw120,bw120|344,bf5cb0709d3cc9b2e2b4bdf5330ee3080339414d7c6dd237172e49704071ade2,40570a9570613e6f5907f6de06841c5c2ba965a4e63b03a895c3560dfbed5679,3578,b6e170b0c6742825156ca43bdd20275bffccbed88e12fcfe5fd33869adf908cc,real_10db_bw120,344,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.1171875,false,1,true,c963661d4424a2b1a563739282c261ce0c58bda9e47f2c72771e24569d09809c,,64,5.421010862427522e-20,648,2623,1,13,b6e170b0c6742825156ca43bdd20275bffccbed88e12fcfe5fd33869adf908cc,0.10899999993853271,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|475,44a4b08e24d1372939d40b663cb4f38be53d8983ffde2f99ae8f53a564e91d6f,57810d50307c61d9be56b3b57af9c2f5cffa446ee9c979c5d047365cd94fce83,3578,374b8cbffaffeb74a63a412bbac49c8cfae628ea5800911065965074fe98b3b4,real_10db_bw120,475,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.13671875,false,1,true,62e34ceda8fb0316e018847441c2493df9f4abfbae889509c287824307b23643,,64,5.421010862427522e-20,648,2623,1,13,374b8cbffaffeb74a63a412bbac49c8cfae628ea5800911065965074fe98b3b4,0.10900000005494803,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|965,be78e8238b2a7da4d55bb10d7e66915f1b6c2a1ab606770f7a2be4ff2d724a29,e467b8121c693fe9855fd1e77d4f47798ff76764d2eb880675f17bb19b7fe9c4,3578,722d5803ae4204338dcb8dc24e08dd2ef5803eacc5d16b3003ecdfc90ae05544,real_10db_bw120,965,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.140625,false,1,true,77af3bb2025bdd387daf4d03b9661bc0a747ebbb3b797d22df435acbeca00d93,,64,5.421010862427522e-20,648,2623,1,13,722d5803ae4204338dcb8dc24e08dd2ef5803eacc5d16b3003ecdfc90ae05544,0.10999999998603016,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|455,49745c76f3b0944450ae81dc5ee480cda4b2c03a8762208a70783384780bcd31,5027839e407472d6ac71bd39020f63ede2da833a6875d091161ce99f3ebf3d50,3578,e341f1eb92d42e2567ef5b4fd42700fc21a68f0db801899602237872d6cec490,real_10db_bw120,455,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.15625,false,1,true,4f61d64be1a8e94cea7ec9c44a06dd72d815e8361a94a416f535fa462248a305,,64,5.421010862427522e-20,648,2623,1,13,e341f1eb92d42e2567ef5b4fd42700fc21a68f0db801899602237872d6cec490,0.10900000005494803,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|156,af1989f5f32ecc8473c02c09d27ded983705eae02e91bcb5e4ff40fd2ac0201f,490317d584331f23022915976ed9bed4f7a10c915b2065b0270ad1aa0e9776fa,3578,6ca8fc043db8f19d109ce00ed4d9ca1e5059b31247e550c972f12e1b76ed2b1b,real_10db_bw120,156,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.08203125,false,1,true,590f4356957b6fab1260d79da50db5b7a7d527fa158805dd03b86be3243ae41b,,64,5.421010862427522e-20,648,2623,1,13,6ca8fc043db8f19d109ce00ed4d9ca1e5059b31247e550c972f12e1b76ed2b1b,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|352,abf848c6359bbd11f9b89c5be5b0da95b6d9c7752236de758e02e7a9fdf91db0,3dcd51b5065a7c9cf344052e4b797a8d682d8696c53f57846b784715b9708af7,3578,61e33d250e3660107c9e415ac38e7104c6295ee7c518d1c725fb6c7a3eef479e,real_10db_bw120,352,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.125,false,1,true,746f0d11e863b17efe26878f68f22b5aaaddc963308d458bbce81ecbbc466b05,,64,5.421010862427522e-20,648,2623,1,13,61e33d250e3660107c9e415ac38e7104c6295ee7c518d1c725fb6c7a3eef479e,0.10899999993853271,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|900,a1c515ab0d7eedf8bcf89c321bd22b9401d8704bc2eaa63c8c8e2af70b027699,7384a6eec8c7b5e4936c14220c3bf7b9a0703219b74c13631105ed473eb68a30,3578,55ab088eb67c6bfe0c9c6de254110587967bf1bd7cd55322ae5602ca2048a32d,real_10db_bw120,900,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.109375,false,1,true,39c8ccdc3c45a8cada88f110baa85cea5cb8ab97718fa964da713f22b296cabd,,64,5.421010862427522e-20,648,2623,1,13,55ab088eb67c6bfe0c9c6de254110587967bf1bd7cd55322ae5602ca2048a32d,0.10900000005494803,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|772,3bdfc0b0163fa3dec60ca41cf4d692c1e262ad0a64ed9990a358e776d336762b,d308b629210f9fb144a84288abe2185790bdd2d95d851d9811e5be9dba48a523,3578,f3a053c403d27f8a2bb26cace3128313592aa2762b4865edabda93a3aae44bd5,real_10db_bw120,772,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.140625,false,1,true,e10ec434875e9a4e65bf5bd295be4dc92ed4e52781fbfbc95e2156a5149a78fe,,64,5.421010862427522e-20,648,2623,1,13,f3a053c403d27f8a2bb26cace3128313592aa2762b4865edabda93a3aae44bd5,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|1020,0e6ab17fd64ebf1bbaf5fa6fe4dbfdbdb47d5efa3e461655b6fd493c6c9ceda6,601f83612dfef4072e5f932360a4eacbf3bf2a0fc5a01de617a8e76937a35c93,3591,eb3d72f54723e854e5d296e92b1909f3c84965b49cb4d3a5cb536743c6ff4b25,real_10db_bw120,1020,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.11328125,false,1,true,d6c73959c59c1c2a63322870bf1c437abd53294dcb4507a5b0198074ef872457,,64,5.421010862427522e-20,648,2623,1,13,eb3d72f54723e854e5d296e92b1909f3c84965b49cb4d3a5cb536743c6ff4b25,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|759,43cb9a992305010f2e93446cfe64ec21e5d3b6b7bb28edf2e842132ebe49ccbd,d9d98569bd2d59cd43a1476cd57cef4e41fd1a945316d4e341c5f4ded37c2c89,3578,a061e3bd338ea227eaa46a9f759960242923e244f5ee37a135c1ab877a29b94c,real_10db_bw120,759,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.1484375,false,1,true,ad98742b51bcc24b335fe745de52c7fdf4aa16ace63bb0be788e2a3aab2cfb65,,64,5.421010862427522e-20,648,2623,1,13,a061e3bd338ea227eaa46a9f759960242923e244f5ee37a135c1ab877a29b94c,0.10900000005494803,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|123,d1de5b30f2fc62a4c9d9b2e6c2982fb39c2dcd51613f565789ff8188e12cea87,731b6a6c5ea3d54715d333104859d5cab3c1f0ce41927ae8403c1b167815a83b,3578,6a87c9a1e865546823dbfabf46616ae1050b208f68cbe5a0d9a6613800ed75ce,real_10db_bw120,123,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.12109375,false,1,true,99410f4d9a4108733d5ff8d067eebdb527be644adc55b52cf394b27279182707,,64,5.421010862427522e-20,648,2623,1,13,6a87c9a1e865546823dbfabf46616ae1050b208f68cbe5a0d9a6613800ed75ce,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|591,6d77424feecce0de98037a0a78e794fa1210beabf49dd0661fdb8a5a7983b146,625482439ecb1e7a0ba6dfff624b74ea6e1a39bab38a0b07183c9a18dfdab0b8,3578,098679d9d22e98fcb28f47fc5dfa243c83d57a82764b049cf3b79a4c9ae0c6e2,real_10db_bw120,591,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.125,false,1,true,11daef067de7ce593636803852f5ab411aa3d57b9de5361fb3097cd8ea3ef803,,64,5.421010862427522e-20,648,2623,1,13,098679d9d22e98fcb28f47fc5dfa243c83d57a82764b049cf3b79a4c9ae0c6e2,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|671,681b025724d3c911a2dab34e29bd46a44736c76921c9d8457650c76571c52019,d6451291d4f11b2636c5ca3f5732f540785d9abfd338b06da64d8526a3499826,3578,0ac6f782ac5be25c8a93973e0424f3d4756f81da6ceed689486e04a0bb18f74c,real_10db_bw120,671,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.11328125,false,1,true,cc93fe61df4898d3a169cbd6185ac8d397f44ab17f0cbdb0e734ad75bfb4a263,,64,5.421010862427522e-20,648,2623,1,13,0ac6f782ac5be25c8a93973e0424f3d4756f81da6ceed689486e04a0bb18f74c,0.09399999992456287,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|15,f6043bc226eabf5e549b224eb510967bf61f207c0d8f1e748f4b0e3336cbbf3e,6a70983b64aa072ef6c3991969055ca4b1102367228c3e533a5ebb8b8efb9d6e,3565,5202b4eee37141f441faaea211c194d7b3ac97fe3ed374d539f8c20ee5c7ad99,real_10db_bw120,15,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.109375,false,1,true,d41ead0d613839e6b77232a950adb58b9b947389ad8d1831549883ee3a679da1,,64,5.421010862427522e-20,648,2623,1,13,5202b4eee37141f441faaea211c194d7b3ac97fe3ed374d539f8c20ee5c7ad99,0.10900000005494803,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|837,430a5e9916c34d97c373b36b9c66bbb679a8421e8e94e2f009f257d2202ee187,efa3fc292579198baa56a562e73e1be05f52b649bceb705712b8136e5227dac4,3578,f118d2b9ba13df886d1b9dcb9afb688bd22d3be0e7cd5ea8bbe8f7b9840b5f7c,real_10db_bw120,837,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.1015625,false,1,true,11e58390406a016a6c5b250df79722e3b556e05c817e37ba92233b8744572310,,64,5.421010862427522e-20,648,2623,1,13,f118d2b9ba13df886d1b9dcb9afb688bd22d3be0e7cd5ea8bbe8f7b9840b5f7c,0.10999999998603016,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|468,1ba6c28e88d4508a9b7b201df1a83079bbcaeb29cf9c6c8f1c43843f81efb507,b9381ccf1d862ddd5398c3c9e942ce95a940fb9bbffa070ff1bfe7a33b83bef5,3578,67b4b34aa3cc72e0aede8c3684d1842224e1e0b03cd57d8a06aff746658904da,real_10db_bw120,468,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.1484375,false,1,true,e554539b8f088088a6a4b8efef0deca057c8433c89f8106f7a590677157910d4,,64,5.421010862427522e-20,648,2623,1,13,67b4b34aa3cc72e0aede8c3684d1842224e1e0b03cd57d8a06aff746658904da,0.10899999993853271,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|694,166a646d4a219590e4ef2027fbe2740d2b0ea7ecc978b53c3e9da05fd3a99ca0,3cc46a9ccbb51999b915a1f8296dddb1d52387bdc831238212441429df13ab8a,3578,3eea1c0537af3e1c5bd3a94dd62505d61b023b7753dde5b6abf923ebbd4d0bdc,real_10db_bw120,694,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.10546875,false,1,true,c844013a594cbc63f139161689eb99bfb663d1e49c7e32bffa2ef6555459c8ee,,64,5.421010862427522e-20,648,2623,1,13,3eea1c0537af3e1c5bd3a94dd62505d61b023b7753dde5b6abf923ebbd4d0bdc,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|321,80e55efd4d8e54de2038a0c77033f63affc65f5695d41f80d0f21327bd5c5947,1519344915a3a33fff6e5c690b3f27688837717484afda4e99d72a2ee98092a8,3578,03af54b11f3ebb1a0e9ce46b819e5dcabb56353e5158948947837573b4406ed9,real_10db_bw120,321,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.1171875,false,1,true,5acdfdc6e117586575257b8aacc895598a128cf68f9771b0439638c4f8a22e9e,,64,5.421010862427522e-20,648,2623,1,13,03af54b11f3ebb1a0e9ce46b819e5dcabb56353e5158948947837573b4406ed9,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|176,2ed30254ff1784fcb2bc0ebb1860ba1efc8b9655178f13665856e8a473342f0f,8a1a3bc090c9245994e36ad22e37933be5785b26623ff2477300fc6a2304ff3f,3578,f6c62bc2ba9d7e8b773cc489593a0a6f20b3ad14ac9c8646083e111be9ab75a7,real_10db_bw120,176,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.09375,false,1,true,07241e43247001518ae733d221024b737343f8720cbfef86754f5b21d5e99496,,64,5.421010862427522e-20,648,2623,1,13,f6c62bc2ba9d7e8b773cc489593a0a6f20b3ad14ac9c8646083e111be9ab75a7,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|173,6e30227c0715657de529407d836cd7820d821bc90c1c361e672bf232dbd1ab24,cf81ca14656e28b079d7586188f3c73d4ea6bba9578206e8c1731a733cc268e7,3578,3e3f85583928b492677ef23a4fe45c0e10b53917e81721f4549993bfaf89283a,real_10db_bw120,173,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.1015625,false,1,true,e367e5b9055eec92224cead3a116377ec98d007995c19ab0a8e0d8f2fd187aec,,64,5.421010862427522e-20,648,2623,1,13,3e3f85583928b492677ef23a4fe45c0e10b53917e81721f4549993bfaf89283a,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw120,bw120|732,2e4fdb1a7b61aa0fec64c52a67d7d02bde4a8e488fc02b750e2b4cf6483d12de,4168784d263fed60e64455f1495274da6af84bbb403eea5b57eb15bf9a1c6d3f,3578,54ec6caf2e1867b37d91b53be848103773b5768d5193d6bea452d83a17797cad,real_10db_bw120,732,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.1015625,false,1,true,b94cf28b3b8ff397528fd1353c0ab4134ca467d909f49a6720597f78fa68622c,,64,5.421010862427522e-20,648,2623,1,13,54ec6caf2e1867b37d91b53be848103773b5768d5193d6bea452d83a17797cad,0.10900000005494803,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
