frame_id,status,exact_correct,syndrome_ok,postprocess_used,iterations,decoder_status,runtime_s,syndrome_symbols,syndrome_bits
0,decode_failed,False,False,False,10,max_iter_reached,6.235,28,280
1,decode_failed,False,False,False,10,max_iter_reached,6.297,28,280
2,decode_failed,False,False,False,10,max_iter_reached,6.328,28,280
3,decode_failed,False,False,False,10,max_iter_reached,6.281,28,280
