stratum,plan_frame_id,alice_sha256,bob_sha256,transcript_bytes_len,transcript_bytes_sha256,dataset_id,frame_id,n_pairs,pair_idx_sequence_sha256,method,attempted,denominator_included,status,failure_reason,dimension,frame_len_symbols,raw_ser,verification_invoked,verification_seed_id,verification_tag_bits,epsilon_ec,key_dependent_disclosure_bits_total,public_control_bits_total,transcript_first_event_id,transcript_last_event_id,transcript_sha256,runtime_s,decoder_call_count,verification_check_count,ldpc_syndrome_bits,verification_tag_bits_component,selection_sha256,channel_model_sha256,codebook_manifest_sha256,policy_sha256,mapping,leakage_comparison_policy,backend_name,backend_version
d1024_bw120,d1024_bw120:0502d349f2aed5841beee25364f8ba8cc51efc52d5f4afd1456f09133b029fe0,47de9c5cb8e69a02154150fa97ae541c85fcad7617c09cb23262dffa1eb547a9,8c80116b70761b08ad0e4e99d4d6b1860d758b850c3fbd5a93765336e742f1da,4392,be64b69006b741d9bed2b1f3702948df9b96282fc42fa7ae7cf35beb9bdc617d,d1024_bw120,d1024_bw120:0502d349f2aed5841beee25364f8ba8cc51efc52d5f4afd1456f09133b029fe0,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.1171875,true,8333cbfb7741f692e3f8232b379ddecca496909fab6902e34c7ac04d4c9f00cb,64,5.421010862427522e-20,648,2623,1,13,be64b69006b741d9bed2b1f3702948df9b96282fc42fa7ae7cf35beb9bdc617d,0.0629999999946449,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:051b7a4b96fd5b78c18ebfddcd4966729108cdf5f2ff725b9b30341d9be4816e,7208bf857cdc2b0d73d613e0cc8680e917504db730ea041d5a48fa27cbe68abf,a4e1a3fa191035c583b8f27eedadde3687bb34130278035c32e3614fa145e8a8,4392,f2bea5cbf8bf09b7ce46c82812a4f45d2166e0ad7db0aa74e687c06b2e3f7940,d1024_bw120,d1024_bw120:051b7a4b96fd5b78c18ebfddcd4966729108cdf5f2ff725b9b30341d9be4816e,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.0703125,true,75884ee3039a3471fa19f373a670ec5a84d0e70a574fad6c66cc448cac890519,64,5.421010862427522e-20,648,2623,1,13,f2bea5cbf8bf09b7ce46c82812a4f45d2166e0ad7db0aa74e687c06b2e3f7940,0.062000000005355105,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:07297ca21b60d5cc8a99591c9200e499aeb260f4aaf03f5ba86e39154012902b,e3d2258bd0afabdd8fe5b7f65159a2d770d6083f49dbbb25d34ec749601e5190,59ed00d43aae81df72d139691a8a88e9d6bae3ef08a77304332328beb0e9b6fa,4395,481ca59120ea964647d8d2ac90a744391c65637b90d8f2b835c4115b92b42607,d1024_bw120,d1024_bw120:07297ca21b60d5cc8a99591c9200e499aeb260f4aaf03f5ba86e39154012902b,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verify_failed,toeplitz_mismatch,1024,256,0.109375,true,38f7d3bd27696abb322878379b239ae725f19efb140f53d5560b04f4e65bc669,64,5.421010862427522e-20,648,2623,1,13,481ca59120ea964647d8d2ac90a744391c65637b90d8f2b835c4115b92b42607,0.046999999991385266,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:082bd850631fc14ab7ec26d9403c71d5ab7717a0d62f3d946cff627881aa473c,445bd668703b216699307bfb8c5b4010ca6a30255f7f29443e273f84667fffc1,5c048dd9cd87e600cd200d5e9cd53b944d432e94460de147d1d03efaf902da3b,4392,12b7da7240e89b317cf230686032b92ed8877abc5568d5f515aae14d4a146b05,d1024_bw120,d1024_bw120:082bd850631fc14ab7ec26d9403c71d5ab7717a0d62f3d946cff627881aa473c,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.109375,true,88490982cbbbadfd6ac076f7d5b7a1d325b7c8ecdf3fcf07c8a445a3e0c62846,64,5.421010862427522e-20,648,2623,1,13,12b7da7240e89b317cf230686032b92ed8877abc5568d5f515aae14d4a146b05,0.0629999999946449,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:0a2a708a4ff7f395de507b9410986b769a0d296963912e1dad1092fc24b2401f,9aeccf4532a1f89960e3785028ea53835201a8df6fa119e14369775d70e9a34d,3f10617567f6195931754a7da8ead304eafc6d0699dfc928447643364b8220cc,4392,63a38025ac3e95eedc22ab1f0853fc8b13e7cecfda9f07218641674338aa10a5,d1024_bw120,d1024_bw120:0a2a708a4ff7f395de507b9410986b769a0d296963912e1dad1092fc24b2401f,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.10546875,true,924f213b694a7752b3ee9bf8f2756648ea349b7247ca97d2b96326131bda0c76,64,5.421010862427522e-20,648,2623,1,13,63a38025ac3e95eedc22ab1f0853fc8b13e7cecfda9f07218641674338aa10a5,0.062000000005355105,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:0a86ab2be9d4fb063c58298c9e1190a9b8f1250a78d1ecf64450165cc8522355,e26e89dabcd5cc89d8e9df1acf51fc1c410b080165a519156eca0577cd6cca62,d01b01e5066ada0b186d51d298f2dd52e15064780c9beeadbe0dae7d53b4c3d7,4392,c16ec15a596c66e996162036203e256ad928f158459c4a698f51e72ed88371b6,d1024_bw120,d1024_bw120:0a86ab2be9d4fb063c58298c9e1190a9b8f1250a78d1ecf64450165cc8522355,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.1015625,true,f8c0fa1964d5fcba28531ebb81d0c60518ceae248044221cb08049031f151207,64,5.421010862427522e-20,648,2623,1,13,c16ec15a596c66e996162036203e256ad928f158459c4a698f51e72ed88371b6,0.0629999999946449,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:0c2b4427a0684ba04f43b657b65d603dae8de21acd6b3b1424ff14979b93ac96,559b4f1296dcbca70e4ca76ee926d39630752c8a10be5f53d68b964cd3e0c460,3b22f718b5e0201c52867e77d78f95e5e14630fde3854eb5dfc78b277f426461,4392,fd7a2941320f9aceb2e517d6196ba0f5a25d56990d6bbac7b0a701e2eb74d7f4,d1024_bw120,d1024_bw120:0c2b4427a0684ba04f43b657b65d603dae8de21acd6b3b1424ff14979b93ac96,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.10546875,true,2bab53d3ac602bff49e0b1d21057e2568164c88ab722a153dd1ab1faaa28b640,64,5.421010862427522e-20,648,2623,1,13,fd7a2941320f9aceb2e517d6196ba0f5a25d56990d6bbac7b0a701e2eb74d7f4,0.0470000000204891,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:0caa44e53a5b1b5ce9bc281f6ecfa6d0ca31d9c287779941bd8496bd09d7fbf9,4934535ad7b49507555d0886f7d24bacc3a298766e2248446de77aafcd85f591,42b907ae9c4373b3864da5088af1ed9bdafd755d46dbfa56dc54e4266fe91377,4392,1f21fe514c5372ea4aeb03fbcf2e9de0d4882c94e94dd680a24ace02a1a754b8,d1024_bw120,d1024_bw120:0caa44e53a5b1b5ce9bc281f6ecfa6d0ca31d9c287779941bd8496bd09d7fbf9,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.0859375,true,42e4bba913f805ba52754a3352f7e85c065c53d1586d6ca820354aa7656a70c3,64,5.421010862427522e-20,648,2623,1,13,1f21fe514c5372ea4aeb03fbcf2e9de0d4882c94e94dd680a24ace02a1a754b8,0.0470000000204891,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:0cc2ff808fd07fff8b83912b8b50c2cc61d971670c731c4640ef7a7ffcd42bae,f50652745624c56950a00d25532780ff1498adf8950e0386c8e0348fb3d72c5e,f7e13edcf2a9122bb2a7033d57f8122fa898ce932555daa6f4bb32a9cce86362,4392,1c0d716e1ff2afc5475c1c8e7251b198a40acd1fc9d60a47946bc12690ee08a9,d1024_bw120,d1024_bw120:0cc2ff808fd07fff8b83912b8b50c2cc61d971670c731c4640ef7a7ffcd42bae,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.09375,true,494b4b9b66414cac35c3a68934dd1d35bcb10dfeb3dfd38885f983facce7b7ef,64,5.421010862427522e-20,648,2623,1,13,1c0d716e1ff2afc5475c1c8e7251b198a40acd1fc9d60a47946bc12690ee08a9,0.0629999999946449,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:0daa7b53c907f09c84600488e20afd9db31f5b8f84984dc92e1e91e0ab31d30c,7a1d48baeacf693d52bbcd0fd57db3dc65b5a6b3796f42aa64a5543f35b3f9d2,f2d196b46896aa7c557f2579f5202799fc6d3b9dfd666856deb8d954e1d640e1,4392,800a5c33ed7b3d1b88b1aeece061ba10502a3b2e00fdc8542e94fc22679e6093,d1024_bw120,d1024_bw120:0daa7b53c907f09c84600488e20afd9db31f5b8f84984dc92e1e91e0ab31d30c,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.10546875,true,c05ad25caaeb884b8f6360150d07d7d21ee1d6c31f288aee857c4c25add93c02,64,5.421010862427522e-20,648,2623,1,13,800a5c33ed7b3d1b88b1aeece061ba10502a3b2e00fdc8542e94fc22679e6093,0.062000000005355105,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
