frame_id,status,exact_correct,syndrome_ok,postprocess_used,iterations,decoder_status,runtime_s,syndrome_symbols,syndrome_bits
0,exact_mismatch,False,True,True,7,converged_no_syndrome,2.484,9,90
1,exact_mismatch,False,True,True,6,converged_no_syndrome,2.172,9,90
2,exact_mismatch,False,True,True,7,converged_no_syndrome,2.938,9,90
3,exact_mismatch,False,True,True,6,converged_no_syndrome,2.093,9,90
