dataset_id,dimension,bin_width_ps,frame_cap,frames_used_actual,method,method_status,backend_status,block_size_schedule,num_passes,permutation_mode,seed,n_frames_attempted,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,accepted_frame_fraction,raw_ser,post_ir_ser,leak_EC_actual_bits,leak_EC_per_input_bit,beta_eff_empirical,runtime_s,notes,param_hash,real_ir_success,success_classification
real_typeii_20db_d1024_bw180_blk0,1024,180,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,4,4,0,0,1.0,0.2578125,0.0,5777.0,1.1283203125,0.0,0.16094000000157394,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=5274; bisection_disclosures_bits=375; verification_bits=128; other_disclosures_bits=0; candidate_flips=132; verified_flips=132; total_blocks_checked=2637",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d1024_bw180_blk0,1024,180,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,4,4,0,0,1.0,0.2578125,0.0,4985.0,0.9736328125,0.0,0.16712979998555966,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=4482; bisection_disclosures_bits=375; verification_bits=128; other_disclosures_bits=0; candidate_flips=132; verified_flips=132; total_blocks_checked=2241",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d16_bw100_blk0,16,100,4,2,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,2,1,0,1,0.5,0.19921875,0.04296875,908.0,0.88671875,0.0,0.08066259999759495,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=656; bisection_disclosures_bits=188; verification_bits=64; other_disclosures_bits=0; candidate_flips=52; verified_flips=52; total_blocks_checked=328",3ddb0e813f8c9fa7,False,verified_failure
real_typeii_20db_d16_bw100_blk0,16,100,4,2,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,2,2,0,0,1.0,0.19921875,0.0,1298.0,1.267578125,0.0,0.0490097000147216,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1060; bisection_disclosures_bits=174; verification_bits=64; other_disclosures_bits=0; candidate_flips=66; verified_flips=66; total_blocks_checked=530",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d16_bw100_blk0,16,100,4,2,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,2,2,0,0,1.0,0.19921875,0.0,1138.0,1.111328125,0.0,0.05895130001590587,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=900; bisection_disclosures_bits=174; verification_bits=64; other_disclosures_bits=0; candidate_flips=66; verified_flips=66; total_blocks_checked=450",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d16_bw100_blk0,16,100,4,2,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,2,1,0,1,0.5,0.19921875,0.04296875,820.0,0.80078125,0.0,0.11899459999403916,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=568; bisection_disclosures_bits=188; verification_bits=64; other_disclosures_bits=0; candidate_flips=52; verified_flips=52; total_blocks_checked=284",7bb66119b31ce8cd,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,2,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,2,2,0,0,1.0,0.1171875,0.0,1086.0,1.060546875,0.0,0.046010699996259063,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=898; bisection_disclosures_bits=124; verification_bits=64; other_disclosures_bits=0; candidate_flips=47; verified_flips=47; total_blocks_checked=449",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d16_bw100_blk0,16,100,4,2,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,2,2,0,0,1.0,0.19921875,0.0,1138.0,1.111328125,0.0,0.10116809999453835,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=900; bisection_disclosures_bits=174; verification_bits=64; other_disclosures_bits=0; candidate_flips=66; verified_flips=66; total_blocks_checked=450",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d1024_bw200_blk0,1024,200,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,4,4,0,0,1.0,0.23828125,0.0,4334.0,0.846484375,0.0,0.18229980001342483,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=3792; bisection_disclosures_bits=414; verification_bits=128; other_disclosures_bits=0; candidate_flips=122; verified_flips=122; total_blocks_checked=1896",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d1024_bw200_blk0,1024,200,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,4,4,0,0,1.0,0.23828125,0.0,3542.0,0.691796875,0.0,0.18728859999100678,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=3000; bisection_disclosures_bits=414; verification_bits=128; other_disclosures_bits=0; candidate_flips=122; verified_flips=122; total_blocks_checked=1500",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d16_bw180_blk0,16,180,4,2,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,2,2,0,0,1.0,0.1171875,0.0,1086.0,1.060546875,0.0,0.07449199998518452,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=898; bisection_disclosures_bits=124; verification_bits=64; other_disclosures_bits=0; candidate_flips=47; verified_flips=47; total_blocks_checked=449",7bb66119b31ce8cd,True,real_ir_success
real_typeii_20db_d1024_bw200_blk0,1024,200,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,4,4,0,0,1.0,0.23828125,0.0,1855.0,0.3623046875,0.0,0.20714670000597835,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1206; bisection_disclosures_bits=521; verification_bits=128; other_disclosures_bits=0; candidate_flips=122; verified_flips=122; total_blocks_checked=603",3ddb0e813f8c9fa7,True,real_ir_success
real_typeii_20db_d1024_bw200_blk0,1024,200,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,4,4,0,0,1.0,0.23828125,0.0,5752.0,1.1234375,0.0,0.16923259999020956,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=5272; bisection_disclosures_bits=352; verification_bits=128; other_disclosures_bits=0; candidate_flips=122; verified_flips=122; total_blocks_checked=2636",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d16_bw100_blk0,16,100,4,2,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,2,2,0,0,1.0,0.19921875,0.0,1298.0,1.267578125,0.0,0.12122339999768883,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1060; bisection_disclosures_bits=174; verification_bits=64; other_disclosures_bits=0; candidate_flips=66; verified_flips=66; total_blocks_checked=530",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d16_bw180_blk0,16,180,4,2,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,2,2,0,0,1.0,0.1171875,0.0,1246.0,1.216796875,0.0,0.08173730000271462,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1058; bisection_disclosures_bits=124; verification_bits=64; other_disclosures_bits=0; candidate_flips=47; verified_flips=47; total_blocks_checked=529",3ddb0e813f8c9fa7,True,real_ir_success
real_typeii_20db_d1024_bw200_blk0,1024,200,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,4,4,0,0,1.0,0.23828125,0.0,1775.0,0.3466796875,0.0,0.22264210000867024,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1126; bisection_disclosures_bits=521; verification_bits=128; other_disclosures_bits=0; candidate_flips=122; verified_flips=122; total_blocks_checked=563",7bb66119b31ce8cd,True,real_ir_success
real_typeii_20db_d16_bw180_blk0,16,180,4,2,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,2,2,0,0,1.0,0.1171875,0.0,1086.0,1.060546875,0.0,0.07308850000845268,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=898; bisection_disclosures_bits=124; verification_bits=64; other_disclosures_bits=0; candidate_flips=47; verified_flips=47; total_blocks_checked=449",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d1024_bw200_blk0,1024,200,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,4,4,0,0,1.0,0.23828125,0.0,4960.0,0.96875,0.0,0.19363980001071468,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=4480; bisection_disclosures_bits=352; verification_bits=128; other_disclosures_bits=0; candidate_flips=122; verified_flips=122; total_blocks_checked=2240",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d16_bw60_blk0,16,60,4,2,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,2,1,0,1,0.5,0.23828125,0.04296875,829.0,0.8095703125,0.0,0.07811219998984598,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=568; bisection_disclosures_bits=197; verification_bits=64; other_disclosures_bits=0; candidate_flips=57; verified_flips=57; total_blocks_checked=284",7bb66119b31ce8cd,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,2,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,2,2,0,0,1.0,0.1171875,0.0,1246.0,1.216796875,0.0,0.09892210000543855,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1058; bisection_disclosures_bits=124; verification_bits=64; other_disclosures_bits=0; candidate_flips=47; verified_flips=47; total_blocks_checked=529",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d16_bw180_blk0,16,180,4,2,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,2,2,0,0,1.0,0.1171875,0.0,1246.0,1.216796875,0.0,0.12855490000220016,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1058; bisection_disclosures_bits=124; verification_bits=64; other_disclosures_bits=0; candidate_flips=47; verified_flips=47; total_blocks_checked=529",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d16_bw60_blk0,16,60,4,2,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,2,2,0,0,1.0,0.23828125,0.0,1152.0,1.125,0.0,0.07119109999621287,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=904; bisection_disclosures_bits=184; verification_bits=64; other_disclosures_bits=0; candidate_flips=68; verified_flips=68; total_blocks_checked=452",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d32_bw180_blk0,32,180,4,2,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,2,2,0,0,1.0,0.16796875,0.0,1291.0,1.00859375,0.0,0.05509020001045428,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=942; bisection_disclosures_bits=285; verification_bits=64; other_disclosures_bits=0; candidate_flips=96; verified_flips=96; total_blocks_checked=471",7bb66119b31ce8cd,True,real_ir_success
real_typeii_20db_d16_bw60_blk0,16,60,4,2,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,2,2,0,0,1.0,0.23828125,0.0,1312.0,1.28125,0.0,0.11077100000693463,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1064; bisection_disclosures_bits=184; verification_bits=64; other_disclosures_bits=0; candidate_flips=68; verified_flips=68; total_blocks_checked=532",3ddb0e813f8c9fa7,True,real_ir_success
real_typeii_20db_d16_bw60_blk0,16,60,4,2,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,2,2,0,0,1.0,0.23828125,0.0,1312.0,1.28125,0.0,0.086034700012533,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1064; bisection_disclosures_bits=184; verification_bits=64; other_disclosures_bits=0; candidate_flips=68; verified_flips=68; total_blocks_checked=532",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d32_bw100_blk0,32,100,4,2,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,2,2,0,0,1.0,0.23046875,0.0,1433.0,1.11953125,0.0,0.08741439998266287,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1130; bisection_disclosures_bits=239; verification_bits=64; other_disclosures_bits=0; candidate_flips=90; verified_flips=90; total_blocks_checked=565",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d16_bw60_blk0,16,60,4,2,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,2,2,0,0,1.0,0.23828125,0.0,1152.0,1.125,0.0,0.12486020001233555,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=904; bisection_disclosures_bits=184; verification_bits=64; other_disclosures_bits=0; candidate_flips=68; verified_flips=68; total_blocks_checked=452",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d32_bw100_blk0,32,100,4,2,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,2,2,0,0,1.0,0.23046875,0.0,1433.0,1.11953125,0.0,0.0972440000041388,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1130; bisection_disclosures_bits=239; verification_bits=64; other_disclosures_bits=0; candidate_flips=90; verified_flips=90; total_blocks_checked=565",7bb66119b31ce8cd,True,real_ir_success
real_typeii_20db_d32_bw100_blk0,32,100,4,2,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,2,2,0,0,1.0,0.23046875,0.0,1633.0,1.27578125,0.0,0.09331319999182597,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1330; bisection_disclosures_bits=239; verification_bits=64; other_disclosures_bits=0; candidate_flips=90; verified_flips=90; total_blocks_checked=665",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d16_bw60_blk0,16,60,4,2,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,2,2,0,0,1.0,0.23828125,0.0,1312.0,1.28125,0.0,0.11147899998468347,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1064; bisection_disclosures_bits=184; verification_bits=64; other_disclosures_bits=0; candidate_flips=68; verified_flips=68; total_blocks_checked=532",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d32_bw100_blk0,32,100,4,2,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,2,2,0,0,1.0,0.23046875,0.0,1633.0,1.27578125,0.0,0.12097210000501946,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1330; bisection_disclosures_bits=239; verification_bits=64; other_disclosures_bits=0; candidate_flips=90; verified_flips=90; total_blocks_checked=665",3ddb0e813f8c9fa7,True,real_ir_success
real_typeii_20db_d32_bw100_blk0,32,100,4,2,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,2,2,0,0,1.0,0.23046875,0.0,1633.0,1.27578125,0.0,0.12013739999383688,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1330; bisection_disclosures_bits=239; verification_bits=64; other_disclosures_bits=0; candidate_flips=90; verified_flips=90; total_blocks_checked=665",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d32_bw180_blk0,32,180,4,2,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,2,2,0,0,1.0,0.16796875,0.0,1643.0,1.28359375,0.0,0.09812869998859242,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1326; bisection_disclosures_bits=253; verification_bits=64; other_disclosures_bits=0; candidate_flips=96; verified_flips=96; total_blocks_checked=663",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d32_bw100_blk0,32,100,4,2,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,2,2,0,0,1.0,0.23046875,0.0,1433.0,1.11953125,0.0,0.1421410999901127,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1130; bisection_disclosures_bits=239; verification_bits=64; other_disclosures_bits=0; candidate_flips=90; verified_flips=90; total_blocks_checked=565",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d32_bw40_blk0,32,40,4,2,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,2,2,0,0,1.0,0.31640625,0.0,1445.0,1.12890625,0.0,0.05972209997707978,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1128; bisection_disclosures_bits=253; verification_bits=64; other_disclosures_bits=0; candidate_flips=95; verified_flips=95; total_blocks_checked=564",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d32_bw40_blk0,32,40,4,2,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,2,2,0,0,1.0,0.31640625,0.0,1291.0,1.00859375,0.0,0.08290219999616966,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=944; bisection_disclosures_bits=283; verification_bits=64; other_disclosures_bits=0; candidate_flips=95; verified_flips=95; total_blocks_checked=472",7bb66119b31ce8cd,True,real_ir_success
real_typeii_20db_d32_bw180_blk0,32,180,4,2,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,2,2,0,0,1.0,0.16796875,0.0,1491.0,1.16484375,0.0,0.13777060000575148,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1142; bisection_disclosures_bits=285; verification_bits=64; other_disclosures_bits=0; candidate_flips=96; verified_flips=96; total_blocks_checked=571",3ddb0e813f8c9fa7,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,2,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,2,1,0,1,0.5,0.125,0.015625,508.0,0.6614583333333334,0.0,0.032644999999320135,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=310; bisection_disclosures_bits=134; verification_bits=64; other_disclosures_bits=0; candidate_flips=34; verified_flips=34; total_blocks_checked=155",7bb66119b31ce8cd,False,verified_failure
real_typeii_20db_d32_bw40_blk0,32,40,4,2,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,2,2,0,0,1.0,0.31640625,0.0,1445.0,1.12890625,0.0,0.08106130000669509,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1128; bisection_disclosures_bits=253; verification_bits=64; other_disclosures_bits=0; candidate_flips=95; verified_flips=95; total_blocks_checked=564",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d32_bw40_blk0,32,40,4,2,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,2,2,0,0,1.0,0.31640625,0.0,1645.0,1.28515625,0.0,0.08707010000944138,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1328; bisection_disclosures_bits=253; verification_bits=64; other_disclosures_bits=0; candidate_flips=95; verified_flips=95; total_blocks_checked=664",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d32_bw180_blk0,32,180,4,2,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,2,2,0,0,1.0,0.16796875,0.0,1443.0,1.12734375,0.0,0.15066519999527372,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1126; bisection_disclosures_bits=253; verification_bits=64; other_disclosures_bits=0; candidate_flips=96; verified_flips=96; total_blocks_checked=563",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d8_bw180_blk0,8,180,4,2,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,2,2,0,0,1.0,0.0859375,0.0,364.0,0.4739583333333333,0.0,0.0012512000103015453,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=170; bisection_disclosures_bits=130; verification_bits=64; other_disclosures_bits=0; candidate_flips=29; verified_flips=29; total_blocks_checked=85",7bb66119b31ce8cd,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,2,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,2,2,0,0,1.0,0.125,0.0,756.0,0.984375,0.0,0.019351499999174848,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=568; bisection_disclosures_bits=124; verification_bits=64; other_disclosures_bits=0; candidate_flips=38; verified_flips=38; total_blocks_checked=284",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d32_bw60_blk0,32,60,4,2,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,2,1,0,1,0.5,0.26953125,0.0234375,1063.0,0.83046875,0.0,0.106014499993762,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=708; bisection_disclosures_bits=291; verification_bits=64; other_disclosures_bits=0; candidate_flips=83; verified_flips=83; total_blocks_checked=354",7bb66119b31ce8cd,False,verified_failure
real_typeii_20db_d32_bw180_blk0,32,180,4,2,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,2,2,0,0,1.0,0.16796875,0.0,1443.0,1.12734375,0.0,0.1479523999732919,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1126; bisection_disclosures_bits=253; verification_bits=64; other_disclosures_bits=0; candidate_flips=96; verified_flips=96; total_blocks_checked=563",1cdb1b55b06d0718,True,real_ir_success
